Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
97901704	97901704				0.15	15	1	9	979017040			0|0|0			0|0|0		
97901705	97901705				0.15	15	1	9	979017050			0|0|0			0|0|0		
97901706	97901706				0.15	15	1	9	979017060			0|0|0			0|0|0		
97901801	97901801				0.15	15	1	9	979018010			0|0|0			0|0|0		
97901802	97901802				0.15	15	1	9	979018020			0|0|0			0|0|0		
97901803	97901803				0.15	15	1	9	979018030			0|0|0			0|0|0		
97901804	97901804				0.15	15	1	9	979018040			0|0|0			0|0|0		
97901901	97901901				0.15	15	1	9	979019010			0|0|0			0|0|0		
97901902	97901902				0.15	15	1	9	979019020			0|0|0			0|0|0		
97901903	97901903				0.15	15	1	9	979019030			0|0|0			0|0|0		
97901904	97901904				0.15	15	1	9	979019040			0|0|0			0|0|0		
97901905	97901905				0.15	15	1	9	979019050			0|0|0			0|0|0		
97901906	97901906				0.15	15	1	9	979019060			0|0|0			0|0|0		
97901907	97901907				0.15	15	1	9	979019070			0|0|0			0|0|0		
97901908	97901908				0.15	15	1	9	979019080			0|0|0			0|0|0		
97901909	97901909				0.15	15	1	9	979019090			0|0|0			0|0|0		
97901910	97901910				0.15	15	1	9	979019100			0|0|0			0|0|0		
97901911	97901911				0.15	15	1	9	979019110			0|0|0			0|0|0		
97901912	97901912				0.15	15	1	9	979019120			0|0|0			0|0|0		
97902001	97902001				0.15	15	1	9	979020010			0|0|0			0|0|0		
97902002	97902002				0.15	15	1	9	979020020			0|0|0			0|0|0		
97902003	97902003				0.15	15	1	9	979020030			0|0|0			0|0|0		
97902101	97902101				0.15	15	1	9	979021010			0|0|0			0|0|0		
97902102	97902102				0.15	15	1	9	979021020			0|0|0			0|0|0		
97902103	97902103				0.15	15	1	9	979021030			0|0|0			0|0|0		
97902104	97902104				0.15	15	1	9	979021040			0|0|0			0|0|0		
97902105	97902105				0.15	15	1	9	979021050			0|0|0			0|0|0		
97902106	97902106				0.15	15	1	9	979021060			0|0|0			0|0|0		
97902107	97902107				0.15	15	1	9	979021070			0|0|0			0|0|0		
97902108	97902108				0.15	15	1	9	979021080			0|0|0			0|0|0		
97902109	97902109				0.15	15	1	9	979021090			0|0|0			0|0|0		
97902110	97902110				0.15	15	1	9	979021100			0|0|0			0|0|0		
97902501	97902501				0.15	15	1	9	979025010			0|0|0			0|0|0		
97902502	97902502				0.15	15	1	9	979025020			0|0|0			0|0|0		
97902503	97902503				0.15	15	1	9	979025030			0|0|0			0|0|0		
97902504	97902504				0.15	15	1	9	979025040			0|0|0			0|0|0		
97902505	97902505				0.15	15	1	9	979025050			0|0|0			0|0|0		
97902506	97902506				0.15	15	1	9	979025060			0|0|0			0|0|0		
97902507	97902507				0.15	15	1	9	979025070			0|0|0			0|0|0		
97903601	97903601				0.15	15	1	9	979036010			0|0|0			0|0|0		
97903602	97903602				0.15	15	1	9	979036020			0|0|0			0|0|0		
97903603	97903603				0.15	15	1	9	979036030			0|0|0			0|0|0		
97903604	97903604				0.15	15	1	9	979036040			0|0|0			0|0|0		
97903605	97903605				0.15	15	1	9	979036050			0|0|0			0|0|0		
97903606	97903606				0.15	15	1	9	979036060			0|0|0			0|0|0		
97903607	97903607				0.15	15	1	9	979036070			0|0|0			0|0|0		
97903608	97903608				0.15	15	1	9	979036080			0|0|0			0|0|0		
97904201	97904201				0.15	15	1	9	979042010			0|0|0			0|0|0		
97904202	97904202				0.15	15	1	9	979042020			0|0|0			0|0|0		
97904203	97904203				0.15	15	1	9	979042030			0|0|0			0|0|0		
97904204	97904204				0.15	15	1	9	979042040			0|0|0			0|0|0		
97904205	97904205				0.15	15	1	9	979042050			0|0|0			0|0|0		
97904206	97904206				0.15	15	1	9	979042060			0|0|0			0|0|0		
97903501	97903501				0.15	15	1	9	979035010			0|0|0			0|0|0		
97903502	97903502				0.15	15	1	9	979035020			0|0|0			0|0|0		
97903503	97903503				0.15	15	1	9	979035030			0|0|0			0|0|0		
97903504	97903504				0.15	15	1	9	979035040			0|0|0			0|0|0		
97903505	97903505				0.15	15	1	9	979035050			0|0|0			0|0|0		
97903506	97903506				0.15	15	1	9	979035060			0|0|0			0|0|0		
97903507	97903507				0.15	15	1	9	979035070			0|0|0			0|0|0		
97903508	97903508				0.15	15	1	9	979035080			0|0|0			0|0|0		
97903509	97903509				0.15	15	1	9	979035090			0|0|0			0|0|0		
97903510	97903510				0.15	15	1	9	979035100			0|0|0			0|0|0		
97903511	97903511				0.15	15	1	9	979035110			0|0|0			0|0|0		
97903512	97903512				0.15	15	1	9	979035120			0|0|0			0|0|0		
97903513	97903513				0.15	15	1	9	979035130			0|0|0			0|0|0		
97904001	97904001				0.15	15	1	9	979040010			0|0|0			0|0|0		
97904002	97904002				0.15	15	1	9	979040020			0|0|0			0|0|0		
97904003	97904003				0.15	15	1	9	979040030			0|0|0			0|0|0		
97904004	97904004				0.15	15	1	9	979040040			0|0|0			0|0|0		
97904005	97904005				0.15	15	1	9	979040050			0|0|0			0|0|0		
97904006	97904006				0.15	15	1	9	979040060			0|0|0			0|0|0		
97904007	97904007				0.15	15	1	9	979040070			0|0|0			0|0|0		
97904008	97904008				0.15	15	1	9	979040080			0|0|0			0|0|0		
97904009	97904009				0.15	15	1	9	979040090			0|0|0			0|0|0		
97904010	97904010				0.15	15	1	9	979040100			0|0|0			0|0|0		
97904011	97904011				0.15	15	1	9	979040110			0|0|0			0|0|0		
97904012	97904012				0.15	15	1	9	979040120			0|0|0			0|0|0		
97904013	97904013				0.15	15	1	9	979040130			0|0|0			0|0|0		
97904101	97904101				0.15	15	1	9	979041010			0|0|0			0|0|0		
97904102	97904102				0.15	15	1	9	979041020			0|0|0			0|0|0		
97904103	97904103				0.15	15	1	9	979041030			0|0|0			0|0|0		
97904104	97904104				0.15	15	1	9	979041040			0|0|0			0|0|0		
97904105	97904105				0.15	15	1	9	979041050			0|0|0			0|0|0		
97904106	97904106				0.15	15	1	9	979041060			0|0|0			0|0|0		
97904107	97904107				0.15	15	1	9	979041070			0|0|0			0|0|0		
97904108	97904108				0.15	15	1	9	979041080			0|0|0			0|0|0		
97904109	97904109				0.15	15	1	9	979041090			0|0|0			0|0|0		
97904110	97904110				0.15	15	1	9	979041100			0|0|0			0|0|0		
97904401	97904401				0.15	15	1	9	979044010			0|0|0			0|0|0		
97904402	97904402				0.15	15	1	9	979044020			0|0|0			0|0|0		
97904403	97904403				0.15	15	1	9	979044030			0|0|0			0|0|0		
97904404	97904404				0.15	15	1	9	979044040			0|0|0			0|0|0		
97904405	97904405				0.15	15	1	9	979044050			0|0|0			0|0|0		
97904406	97904406				0.15	15	1	9	979044060			0|0|0			0|0|0		
97904407	97904407				0.15	15	1	9	979044070			0|0|0			0|0|0		
97904408	97904408				0.15	15	1	9	979044080			0|0|0			0|0|0		
97904409	97904409				0.15	15	1	9	979044090			0|0|0			0|0|0		
97904410	97904410				0.15	15	1	9	979044100			0|0|0			0|0|0		
97904411	97904411				0.15	15	1	9	979044110			0|0|0			0|0|0		
97904412	97904412				0.15	15	1	9	979044120			0|0|0			0|0|0		
97904413	97904413				0.15	15	1	9	979044130			0|0|0			0|0|0		
97904414	97904414				0.15	15	1	9	979044140			0|0|0			0|0|0		
97902201	97902201				0.15	15	1	9	979022010			0|0|0			0|0|0		
97902202	97902202				0.15	15	1	9	979022020			0|0|0			0|0|0		
97902203	97902203				0.15	15	1	9	979022030			0|0|0			0|0|0		
97902204	97902204				0.15	15	1	9	979022040			0|0|0			0|0|0		
97902205	97902205				0.15	15	1	9	979022050			0|0|0			0|0|0		
97902206	97902206				0.15	15	1	9	979022060			0|0|0			0|0|0		
97902207	97902207				0.15	15	1	9	979022070			0|0|0			0|0|0		
97902208	97902208				0.15	15	1	9	979022080			0|0|0			0|0|0		
97902209	97902209				0.15	15	1	9	979022090			0|0|0			0|0|0		
97902210	97902210				0.15	15	1	9	979022100			0|0|0			0|0|0		
97902211	97902211				0.15	15	1	9	979022110			0|0|0			0|0|0		
97904501	97904501				0.15	15	1	9	979045010			0|0|0			0|0|0		
97904502	97904502				0.15	15	1	9	979045020			0|0|0			0|0|0		
97904503	97904503				0.15	15	1	9	979045030			0|0|0			0|0|0		
97904504	97904504				0.15	15	1	9	979045040			0|0|0			0|0|0		
97904505	97904505				0.15	15	1	9	979045050			0|0|0			0|0|0		
97904506	97904506				0.15	15	1	9	979045060			0|0|0			0|0|0		
97904507	97904507				0.15	15	1	9	979045070			0|0|0			0|0|0		
97904508	97904508				0.15	15	1	9	979045080			0|0|0			0|0|0		
97904509	97904509				0.15	15	1	9	979045090			0|0|0			0|0|0		
97904510	97904510				0.15	15	1	9	979045100			0|0|0			0|0|0		
97904511	97904511				0.15	15	1	9	979045110			0|0|0			0|0|0		
97904512	97904512				0.15	15	1	9	979045120			0|0|0			0|0|0		
97904513	97904513				0.15	15	1	9	979045130			0|0|0			0|0|0		
97904514	97904514				0.15	15	1	9	979045140			0|0|0			0|0|0		
97904515	97904515				0.15	15	1	9	979045150			0|0|0			0|0|0		
97904516	97904516				0.15	15	1	9	979045160			0|0|0			0|0|0		
97904517	97904517				0.15	15	1	9	979045170			0|0|0			0|0|0		
97904601	97904601				0.15	15	1	9	979046010			0|0|0			0|0|0		
97904602	97904602				0.15	15	1	9	979046020			0|0|0			0|0|0		
97904603	97904603				0.15	15	1	9	979046030			0|0|0			0|0|0		
97904604	97904604				0.15	15	1	9	979046040			0|0|0			0|0|0		
97904605	97904605				0.15	15	1	9	979046050			0|0|0			0|0|0		
97904606	97904606				0.15	15	1	9	979046060			0|0|0			0|0|0		
97904607	97904607				0.15	15	1	9	979046070			0|0|0			0|0|0		
97904608	97904608				0.15	15	1	9	979046080			0|0|0			0|0|0		
97904609	97904609				0.15	15	1	9	979046090			0|0|0			0|0|0		
97904610	97904610				0.15	15	1	9	979046100			0|0|0			0|0|0		
97904611	97904611				0.15	15	1	9	979046110			0|0|0			0|0|0		
97904612	97904612				0.15	15	1	9	979046120			0|0|0			0|0|0		
97904613	97904613				0.15	15	1	9	979046130			0|0|0			0|0|0		
97904614	97904614				0.15	15	1	9	979046140			0|0|0			0|0|0		
97904615	97904615				0.15	15	1	9	979046150			0|0|0			0|0|0		
97904616	97904616				0.15	15	1	9	979046160			0|0|0			0|0|0		
97832001	97832001				0.15	15	1	9	978320010			0|0|0			0|0|0		
97832002	97832002				0.15	15	1	9	978320020			0|0|0			0|0|0		
97832003	97832003				0.15	15	1	9	978320030			0|0|0			0|0|0		
97832004	97832004				0.15	15	1	9	978320040			0|0|0			0|0|0		
97832005	97832005				0.15	15	1	9	978320050			0|0|0			0|0|0		
97832006	97832006				0.15	15	1	9	978320060			0|0|0			0|0|0		
97832007	97832007				0.15	15	1	9	978320070			0|0|0			0|0|0		
97832008	97832008				0.15	15	1	9	978320080			0|0|0			0|0|0		
97832009	97832009				0.15	15	1	9	978320090			0|0|0			0|0|0		
97832011	97832011				0.15	15	1	9	978320110			0|0|0			0|0|0		
97832012	97832012				0.15	15	1	9	978320120			0|0|0			0|0|0		
97832016	97832016				0.15	15	1	9	978320160			0|0|0			0|0|0		
97832017	97832017				0.15	15	1	9	978320170			0|0|0			0|0|0		
97832018	97832018				0.15	15	1	9	978320180			0|0|0			0|0|0		
97832019	97832019				0.15	15	1	9	978320190			0|0|0			0|0|0		
97832021	97832021				0.15	15	1	9	978320210			0|0|0			0|0|0		
97832022	97832022				0.15	15	1	9	978320220			0|0|0			0|0|0		
97832023	97832023				0.15	15	1	9	978320230			0|0|0			0|0|0		
97832024	97832024				0.15	15	1	9	978320240			0|0|0			0|0|0		
97832030	97832030				0.15	15	1	9	978320300			0|0|0			0|0|0		
97832031	97832031				0.15	15	1	9	978320310			0|0|0			0|0|0		
97832032	97832032				0.15	15	1	9	978320320			0|0|0			0|0|0		
97832033	97832033				0.15	15	1	9	978320330			0|0|0			0|0|0		
97832034	97832034				0.15	15	1	9	978320340			0|0|0			0|0|0		
97832201	97832201				0.15	15	1	9	978322010			0|0|0			0|0|0		
97832202	97832202				0.15	15	1	9	978322020			0|0|0			0|0|0		
97832203	97832203				0.15	15	1	9	978322030			0|0|0			0|0|0		
97832204	97832204				0.15	15	1	9	978322040			0|0|0			0|0|0		
97832205	97832205				0.15	15	1	9	978322050			0|0|0			0|0|0		
97832206	97832206				0.15	15	1	9	978322060			0|0|0			0|0|0		
97832207	97832207				0.15	15	1	9	978322070			0|0|0			0|0|0		
97832208	97832208				0.15	15	1	9	978322080			0|0|0			0|0|0		
97832209	97832209				0.15	15	1	9	978322090			0|0|0			0|0|0		
97832211	97832211				0.15	15	1	9	978322110			0|0|0			0|0|0		
97832212	97832212				0.15	15	1	9	978322120			0|0|0			0|0|0		
97832213	97832213				0.15	15	1	9	978322130			0|0|0			0|0|0		
97832214	97832214				0.15	15	1	9	978322140			0|0|0			0|0|0		
97832215	97832215				0.15	15	1	9	978322150			0|0|0			0|0|0		
97832216	97832216				0.15	15	1	9	978322160			0|0|0			0|0|0		
97832221	97832221				0.15	15	1	9	978322210			0|0|0			0|0|0		
97832222	97832222				0.15	15	1	9	978322220			0|0|0			0|0|0		
97832223	97832223				0.15	15	1	9	978322230			0|0|0			0|0|0		
97832224	97832224				0.15	15	1	9	978322240			0|0|0			0|0|0		
97832225	97832225				0.15	15	1	9	978322250			0|0|0			0|0|0		
97832226	97832226				0.15	15	1	9	978322260			0|0|0			0|0|0		
97873107	97873107				0.15	15	1	9	978731070			0|0|0			0|0|0		
97873108	97873108				0.15	15	1	9	978731080			0|0|0			0|0|0		
97870101	97870101				0.15	15	1	9	978701010			0|0|0			0|0|0		
97870102	97870102				0.15	15	1	9	978701020			0|0|0			0|0|0		
97870103	97870103				0.15	15	1	9	978701030			0|0|0			0|0|0		
97870104	97870104				0.15	15	1	9	978701040			0|0|0			0|0|0		
97870105	97870105				0.15	15	1	9	978701050			0|0|0			0|0|0		
97870106	97870106				0.15	15	1	9	978701060			0|0|0			0|0|0		
97870107	97870107				0.15	15	1	9	978701070			0|0|0			0|0|0		
97870108	97870108				0.15	15	1	9	978701080			0|0|0			0|0|0		
97870109	97870109				0.15	15	1	9	978701090			0|0|0			0|0|0		
97870110	97870110				0.15	15	1	9	978701100			0|0|0			0|0|0		
97870111	97870111				0.15	15	1	9	978701110			0|0|0			0|0|0		
97870112	97870112				0.15	15	1	9	978701120			0|0|0			0|0|0		
97870201	97870201				0.15	15	1	9	978702010			0|0|0			0|0|0		
97870202	97870202				0.15	15	1	9	978702020			0|0|0			0|0|0		
97870203	97870203				0.15	15	1	9	978702030			0|0|0			0|0|0		
97870204	97870204				0.15	15	1	9	978702040			0|0|0			0|0|0		
97870205	97870205				0.15	15	1	9	978702050			0|0|0			0|0|0		
97870301	97870301				0.15	15	1	9	978703010			0|0|0			0|0|0		
97870302	97870302				0.15	15	1	9	978703020			0|0|0			0|0|0		
97870303	97870303				0.15	15	1	9	978703030			0|0|0			0|0|0		
97870304	97870304				0.15	15	1	9	978703040			0|0|0			0|0|0		
97870305	97870305				0.15	15	1	9	978703050			0|0|0			0|0|0		
97904701	97904701				0.15	15	1	9	979047010			0|0|0			0|0|0		
97904702	97904702				0.15	15	1	9	979047020			0|0|0			0|0|0		
97904703	97904703				0.15	15	1	9	979047030			0|0|0			0|0|0		
97904704	97904704				0.15	15	1	9	979047040			0|0|0			0|0|0		
97904801	97904801				0.15	15	1	9	979048010			0|0|0			0|0|0		
97904802	97904802				0.15	15	1	9	979048020			0|0|0			0|0|0		
97904803	97904803				0.15	15	1	9	979048030			0|0|0			0|0|0		
97904901	97904901				0.15	15	1	9	979049010			0|0|0			0|0|0		
97904902	97904902				0.15	15	1	9	979049020			0|0|0			0|0|0		
97904903	97904903				0.15	15	1	9	979049030			0|0|0			0|0|0		
97905001	97905001				0.15	15	1	9	979050010			0|0|0			0|0|0		
97905002	97905002				0.15	15	1	9	979050020			0|0|0			0|0|0		
97905003	97905003				0.15	15	1	9	979050030			0|0|0			0|0|0		
97905004	97905004				0.15	15	1	9	979050040			0|0|0			0|0|0		
97905005	97905005				0.15	15	1	9	979050050			0|0|0			0|0|0		
97905006	97905006				0.15	15	1	9	979050060			0|0|0			0|0|0		
97905007	97905007				0.15	15	1	9	979050070			0|0|0			0|0|0		
97905008	97905008				0.15	15	1	9	979050080			0|0|0			0|0|0		
97905009	97905009				0.15	15	1	9	979050090			0|0|0			0|0|0		
97905010	97905010				0.15	15	1	9	979050100			0|0|0			0|0|0		
97905011	97905011				0.15	15	1	9	979050110			0|0|0			0|0|0		
97905012	97905012				0.15	15	1	9	979050120			0|0|0			0|0|0		
97905013	97905013				0.15	15	1	9	979050130			0|0|0			0|0|0		
97905014	97905014				0.15	15	1	9	979050140			0|0|0			0|0|0		
97905015	97905015				0.15	15	1	9	979050150			0|0|0			0|0|0		
97905016	97905016				0.15	15	1	9	979050160			0|0|0			0|0|0		
97873601	97873601				0.15	15	1	9	978736010			0|0|0			0|0|0		
97873602	97873602				0.15	15	1	9	978736020			0|0|0			0|0|0		
97873603	97873603				0.15	15	1	9	978736030			0|0|0			0|0|0		
97873604	97873604				0.15	15	1	9	978736040			0|0|0			0|0|0		
97873605	97873605				0.15	15	1	9	978736050			0|0|0			0|0|0		
97873606	97873606				0.15	15	1	9	978736060			0|0|0			0|0|0		
97873607	97873607				0.15	15	1	9	978736070			0|0|0			0|0|0		
97873608	97873608				0.15	15	1	9	978736080			0|0|0			0|0|0		
97873609	97873609				0.15	15	1	9	978736090			0|0|0			0|0|0		
97873610	97873610				0.15	15	1	9	978736100			0|0|0			0|0|0		
97873611	97873611				0.15	15	1	9	978736110			0|0|0			0|0|0		
