Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
95000039	95000039	场景测试			0.15	15	1	9	950000390			0|0|0			0|0|0		
95000040	95000040	场景测试			0.15	15	1	9	950000400			0|0|0			0|0|0		
95000041	95000041	场景测试			0.15	15	1	9	950000410			0|0|0			0|0|0		
95000042	95000042	场景测试			0.15	15	1	9	950000420			0|0|0			0|0|0		
95000043	95000043	场景测试			0.15	15	1	9	950000430			0|0|0			0|0|0		
95000044	95000044	场景测试			0.15	15	1	9	950000440			0|0|0			0|0|0		
95000045	95000045	场景测试			0.15	15	8	9	950000450			0|0|0			0|0|0		
95000046	95000046	场景测试			0.15	15	2	9	950000460			0|0|0			0|0|0		
95000047	95000047	场景测试			0.15	15	10	9	950000470			0|0|0			0|0|0		
95000048	95000048	场景测试			0.15	15	2	9	950000480			0|0|0			0|0|0		
95000049	95000049	场景测试			0.15	15	8	9	950000490			0|0|0			0|0|0		
95000050	95000050	场景测试			0.15	15	1	9	950000500			0|0|0			0|0|0		
95000051	95000051	场景测试			0.15	15	2	9	950000510			0|0|0			0|0|0		
95000052	95000052	场景测试			0.15	15	2	9	950000520			0|0|0			0|0|0		
95000053	95000053	场景测试			0.15	15	1	9	950000530			0|0|0			0|0|0		
95000054	95000054	场景测试			0.15	15	12	9	950000540			0|0|0			0|0|0		
95000055	95000055	场景测试			0.15	15	1	9	950000550			0|0|0			0|0|0		
95000056	95000056	场景测试			0.15	15	1	9	950000560			0|0|0			0|0|0		
95000058	95000058	场景测试			0.15	15	1	9	950000580			0|0|0			0|0|0		
95000059	95000059	场景测试			0.15	15	2	9	950000590			0|0|0			0|0|0		
95000060	95000060	场景测试			0.15	15	1	9	950000600			0|0|0			0|0|0		
95000061	95000061	场景测试			0.15	15	1	9	950000610			0|0|0			0|0|0		
95000062	95000062	场景测试			0.15	15	1	9	950000620			0|0|0			0|0|0		
95000063	95000063	场景测试			0.15	15	1	9	950000630			0|0|0			0|0|0		
95000064	95000064	场景测试			0.15	15	1	9	950000640			0|0|0			0|0|0		
95000065	95000065	场景测试			0.15	15	1	9	950000650			0|0|0			0|0|0		
95000066	95000066	场景测试			0.15	15	1	9	950000660			0|0|0			0|0|0		
95000067	95000067	场景测试			0.15	15	1	9	950000670			0|0|0			0|0|0		
95000068	95000068	场景测试			0.15	15	2	9	950000680			0|0|0			0|0|0		
95000069	95000069	场景测试			0.15	15	14	9	950000690			0|0|0			0|0|0		
95000070	95000070	场景测试			0.15	15	1	9	950000700			0|0|0			0|0|0		
95000071	95000071	场景测试			0.15	15	1	9	950000710			0|0|0			0|0|0		
95000072	95000072	场景测试			0.15	15	2	9	950000720			0|0|0			0|0|0		
95000073	95000073	场景测试			0.15	15	2	9	950000730			0|0|0			0|0|0		
95000074	95000074	场景测试			0.15	15	2	9	950000740			0|0|0			0|0|0		
95000075	95000075	场景测试			0.15	15	2	9	950000750			0|0|0			0|0|0		
95000076	95000076	场景测试			0.15	15	1	9	950000760			0|0|0			0|0|0		
95000077	95000077	场景测试			0.15	15	4	9	950000770			0|0|0			0|0|0		
95000078	95000078	场景测试			0.15	15	2	9	950000780			0|0|0			0|0|0		
95000079	95000079	场景测试			0.15	15	1	9	950000790			0|0|0			0|0|0		
95000080	95000080	场景测试			0.15	15	4	9	950000800			0|0|0			0|0|0		
95000081	95000081	场景测试			0.15	15	1	9	950000810			0|0|0			0|0|0		
95000082	95000082	场景测试			0.15	15	1	9	950000820			0|0|0			0|0|0		
95000083	95000083	场景测试			0.15	15	2	9	950000830			0|0|0			0|0|0		
95000084	95000084	场景测试			0.15	15	1	9	950000840			0|0|0			0|0|0		
95000085	95000085	场景测试			0.15	15	3	9	950000850			0|0|0			0|0|0		
95000086	95000086	场景测试			0.15	15	1	9	950000860			0|0|0			0|0|0		
95000087	95000087	场景测试			0.15	15	2	9	950000870			0|0|0			0|0|0		
95000088	95000088	场景测试			0.15	15	2	9	950000880			0|0|0			0|0|0		
95000089	95000089	场景测试			0.15	15	2	9	950000890			0|0|0			0|0|0		
95000092	95000092	场景测试			0.15	15	15	9	950000920			0|0|0			0|0|0		
95000093	95000093	场景测试			0.15	15	16	9	950000930			0|0|0			0|0|0		
95000094	95000094	场景测试			0.15	15	5	9	950000940			0|0|0			0|0|0		
95000095	95000095	场景测试			0.15	15	17	9	950000950			0|0|0			0|0|0		
95000096	95000096	场景测试			0.15	15	18	9	950000960			0|0|0			0|0|0		
95000097	95000097	场景测试			0.15	15	19	9	950000970			0|0|0			0|0|0		
95000098	95000098	场景测试			0.15	15	20	9	950000980			0|0|0			0|0|0		
95000099	95000099	场景测试			0.15	15	21	9	950000990			0|0|0			0|0|0		
95000100	95000100	场景测试			0.15	15		9	950001000			0|0|0			0|0|0		
95000101	95000101	场景测试			0.15	15	16	9	950001010			0|0|0			0|0|0		
95000102	95000102	场景测试			0.15	15	4	9	950001020			0|0|0			0|0|0		
95000103	95000103	场景测试			0.15	15	4	9	950001030			0|0|0			0|0|0		
95000104	95000104	场景测试			0.15	15	4	9	950001040			0|0|0			0|0|0		
95000105	95000105	场景测试			0.15	15	2	9	950001050			0|0|0			0|0|0		
95000106	95000106	场景测试			0.15	15	26	9	950001060			0|0|0			0|0|0		
95000107	95000107	场景测试			0.15	15	22	9	950001070			0|0|0			0|0|0		
95000108	95000108	场景测试			0.15	15	22	9	950001080			0|0|0			0|0|0		
95000109	95000109	场景测试			0.15	15	23	9	950001090			0|0|0			0|0|0		
95000110	95000110	场景测试			0.15	15	24	9	950001100			0|0|0			0|0|0		
95000111	95000111	场景测试			0.15	15	16	9	950001110			0|0|0			0|0|0		
95000112	95000112	场景测试			0.15	15	48	9	950001120			0|0|0			0|0|0		
95000113	95000113	场景测试			0.15	15	23	9	950001130			0|0|0			0|0|0		
95000114	95000114	场景测试			0.15	15	31	9	950001140			0|0|0			0|0|0		
95000115	95000115	场景测试	SceneDLC00102	jiaojing	0.15	15	44	9	950001150			0|0|0			0|0|0		
95000116	95000116	场景测试			0.15	15	39	9	950001160			0|0|0			0|0|0		
95000117	95000117	场景测试			0.15	15	9	9	950001170			0|0|0			0|0|0		
95000118	95000118	场景测试			0.15	15	49	9	950001180			0|0|0			0|0|0		
95000119	95000119	场景测试			0.15	15	9	9	950001190			0|0|0			0|0|0		
95000120	95000120	场景测试			0.15	15	9	9	950001200			0|0|0			0|0|0		
95000121	95000121	场景测试			0.15	15	9	9	950001210			0|0|0			0|0|0		
95000122	95000122	场景测试			0.15	15	9	9	950001220			0|0|0			0|0|0		
95000123	95000123	场景测试			0.15	15	30	9	950001230			0|0|0			0|0|0		
95000124	95000124	场景测试			0.15	15	30	9	950001240			0|0|0			0|0|0		
95000125	95000125	场景测试			0.15	15	2	9	950001250			0|0|0			0|0|0		
