Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
300008030	Scene00901a	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300008040	Scene00901a	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300008050	Scene00901a	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009010	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009020	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009030	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009040	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009050	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009060	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009070	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009080	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009090	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009100	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009110	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009120	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009130	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009140	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300009150	Scene07005	30000901	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300010010	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300010020	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300010030	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300010040	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
300010050	SceneDLC00101	30110108	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
