Id	Name	Desc	Delay	Duration	EffectType	AffixId	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd
870318			0	0			1	0	8703180			870318000					
870319			0	0			1	0	8703190	8703120	8703120						
870320			0	0			1	0	8703200	8703140|8703130	8703140|8703130						
870321			0	0			99	0	8703210			870321000					
870322			0	3			1	0	8703220				FxMb1OsirisMd000001Attack0601				
870323			0	0			99	0	8703230			870323000					
870324			0	0			1	0	8703240			870324000					
870325			0	3			1	0	8703250			870325000					
870326			0	4.5			1	0	8703260			870326000					
870327			0	5			1	0	8703270			870327000					
870328			0	3.7			1	0	8703280			870328000					
873101			0	0.4			1	0	8731010			873101000					1
873102			0	0.4			1	0	8731020			873102000					1
873103			0	0.05			1	0	8731030	8731010|8731020	8731010|8731020						1
873104			0	-1			1	0	8731040			873104000					
873107			0	1			1	0	8731070			873107000					
873108			0	-1			1	0	8731080			873108000					
873109			0	-1			1	0	8731090				FxMb1BraveMd010011Attack0302				
873110			0	-1			-1	0	8731100			873110000					
873111			0	0.05			99	0	8731110			873111000					1
873112			0	0.1			1	0	8731120	8731110	8731110						1
873113			0	1.35			1	0	8731130			873113000					
873114			0	0.1			1	0	8731140			873114000					1
873150			0	0			1	0	8731500			873150000					
873152			0	0			1	0	8731520			873152000					
873153			0	0			1	0	8731530			873153000					
873154			0	0			1	0	8731540			873154000					
873155			0	0			1	0	8731550			873155000					
873156			0	0			1	0	8731560			873156000					
873157			0	0			1	0	8731570			873157000					
873158			0	0			1	0	8731580			873158000					
873159			0	0			1	0	8731590			873159000					
873160			0	0			1	0	8731600			873160000					
873161			0	0			1	0	8731610			873161000					
873162			0	-1			1	0	8731620			873162000					
873163			0	-1			1	0	8731630			873163000					
873164			0	-1			1	0	8731640			873164000					
873165			0	-1			1	0	8731650			873165000					
