Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
813001011	1	0.3	0.2									1	0	
813001021	1	0.3	0.2									1	0	
813001031	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813002021	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813003011	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004011	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004021	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004031	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004041	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004051	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004061	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004071	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004081	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004091	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004101	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004111	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813004121	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813011011	6	0.5	0.2									1		
813011021	5	0.5	0.2									1		
813011031	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813012021	3	0.5	0.2		10	0.6	0.8	0.25	0.1	0.2	0.2	1	1	
813013011	5	0.5	0.2									1		
813021011	1	0.3	0.2		8	0.05						1	0	
813021021	1	0.4	0.2		8	0.05						1	0	
813021031	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813022021	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813024021	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
813027011	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814001021	1	0.3	0.2									1	0	
814001031	2	0.3	0.2									1	0	
814001041	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814002011	1	0.5	0.2									1	0	
814003111	2	0.3	0.2									1	0	
814005021	3	0.5	0.2		15	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814008031	3	0.5	0.2		15	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814008051	2	0.3	0.2									1	0	
814011021	1	0.3	0.2									1	0	
814011031	2	0.3	0.2									1	0	
814011041	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814055011	1	0.5	0.2									1	0	
814056021	1	0.3	0.2		8	0.05						1	0	
814056031	1	0.3	0.2		8	0.05						1	0	
814056041	3	1.3	0.2		1	1.3	2	0.25	0.1	1	0.2	1	1	
814057011	1	0.5	0.2									1	0	
814057041	1	0.5	0.2									1	0	
814057061	1	0.5	0.2									1	0	
814061111	5	0.8	0.2									1		
814063021	3	0.5	0.2		15	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
814101021	3	0.5	0.2		8	0.5	0.8	0.25	0.1	0.2	0.2	1	1	
