Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
100114021	2	1	0.3									1	0	
100114031	1	1	0.3									1	0	
100114041	2	1	0.3									1	0	
100114051	1	1	0.3									1	0	
100114061	2	1	0.3									1	0	
100114071	1	1	0.3									1	0	
100114081	2	1	0.3									1	0	
100114091	1	1	0.3									1	0	
100114101	2	1	0.3									1	0	
100114111	1	1	0.3									1	0	
100114121	2	1	0.3									1	0	
100114131	1	1	0.3									1	0	
100114141	2	1	0.3									1	0	
100114151	1	1	0.3									1	0	
100115021	2	1	0.3									1	0	
100118011	1	1	0.3									1	0	
100121011	1	1	0.3									1	0	
100122011	2	1	0.3									1	0	
100122021	2	1	0.3									1	0	
100122031	2	1	0.3									1	0	
100122041	2	1	0.3									1	0	
100123011	1	1	0.3									1	0	
100123021	1	1	0.3									1	0	
100123031	1	1	0.3									1	0	
100123041	1	1	0.3									1	0	
100123051	1	1	0.3									1	0	
100123061	1	1	0.3									1	0	
100123071	1	1	0.3									1	0	
100124011	1	1	0.3									1	0	
100124021	2	1	0.3									1	0	
100124031	1	1	0.3									1	0	
100124041	2	1	0.3									1	0	
100124051	1	1	0.3									1	0	
100125011	1	1	0.3									1	0	
100125061	5	1	0.3									1		
100501011	1	1	0.3									1	0	
100501021	4	1	0.3	2	30	0.1						1	3	-60
100502011	1	1	0.3									1	0	
100502021	4	1	0.3	2	30	0.1						1	3	-60
100503011	1	1	0.3									1	0	
100503021	4	1	0.3	2	30	0.1						1	3	-60
100504041	1	1	0.3									1	0	
100504071	6	1	0.3									1		
100505041	1	1	0.3									1	0	
100505071	6	1	0.3									1		
100506041	1	1	0.3									1	0	
100506071	6	1	0.3									1		
100507011	1	1	0.3									1	0	
100507021	5	1	0.3									1		
100508011	1	1	0.3									1	0	
100508021	1	1	0.3									1	0	
100508031	1	1	0.3									1	0	
100508041	5	1	0.3									1		
100509011	1	1	0.3									1	0	
100509021	1	1	0.3									1	0	
100509031	1	1	0.3									1	0	
100509041	1	1	0.3									1	0	
100509051	1	1	0.3									1	0	
100509061	5	1	0.3									1		
100510021	1	1	0.3									0	0	
100511021	2	1	0.3									0	0	
100512021	1	1	0.3									0	0	
100513021	2	1	0.3									0	0	
100513031	2	1	0.3									0	0	
100513041	2	1	0.3									0	0	
100513051	2	1	0.3									0	0	
100513061	4	1	0.3	2	20	0.1						0	3	
100515011	1	1	0.3									1	0	
100515021	1	1	0.3									1	0	
100515031	1	1	0.3									1	0	
100515041	1	1	0.3									1	0	
100515051	1	1	0.3									1	0	
100515061	1	1	0.3									1	0	
100515071	1	1	0.3									1	0	
100515081	5	1	0.3									1		
100516011	1	1	0.3									1	0	
100516021	4	1	0.3	2	30	0.1						1	3	-60
100519011	1	1	0.3									1	0	
100519021	1	1	0.3									1	0	
100519031	1	1	0.3									1	0	
100519041	1	1	0.3									1	0	
100519051	1	1	0.3									1	0	
100519061	1	1	0.3									1	0	
100519071	4	1	0.3	2	15	0.1						1	3	
100520031	4	1	0.3	2	20	0.1						1	3	
100524021	1	1	0.3									0	0	
100701021	2	1	0.3		3	0.1						0	0	
100702021	1	1	0.3		3	0.1						0	0	
100702031	5	1	0.3		3	0.1						0		
100703021	1	1	0.3		2	0.1						0	0	
100703031	5	1	0.3		3	0.1						0		
100704031	4	1	0.3	2	15	0.3						0	3	-45
100705011	1	1	0.3		10	0.1						1	0	
100705021	1	1	0.3		10	0.1						1	0	
100705031	1	1	0.3		10	0.1						1	0	
100705041	1	1	0.3		10	0.1						1	0	
100705051	1	1	0.3		10	0.1						1	0	
100705061	1	1	0.3		10	0.1						1	0	
100706011	1	1	0.3		10	0.1						1	0	
100706021	1	1	0.3		10	0.1						1	0	
100706031	1	1	0.3		10	0.1						1	0	
100706041	1	1	0.3		10	0.1						1	0	
100706051	1	1	0.3		10	0.1						1	0	
100706061	1	1	0.3		10	0.1						1	0	
100707011	1	1	0.3		10	0.1						1	0	
100707021	1	1	0.3		10	0.1						1	0	
100707031	1	1	0.3		10	0.1						1	0	
100707041	1	1	0.3		10	0.1						1	0	
100707051	1	1	0.3		10	0.1						1	0	
100707061	1	1	0.3		10	0.1						1	0	
100708021	1	1	0.3		10	0.1						1	0	
100708031	1	1	0.3									1	0	
100709021	1	1	0.3		10	0.1						1	0	
100709031	1	1	0.3									1	0	
100710021	1	1	0.3		10	0.1						1	0	
100710031	1	1	0.3									1	0	
100711021	1	1	0.3		10	0.1						1	0	
100712021	1	1	0.3		10	0.1						1	0	
100713021	1	1	0.3		10	0.1						1	0	
100715021	1	1	0.3		10	0.1						1	0	
100716021	4	1	0.3	2	10	0.1						1	3	
100719021	1	1	0.3		10	0.1						1	0	
100719031	1	1	0.3									1	0	
100722021	1	1	0.3									1	0	
100723021	1	1	0.3									1	0	
100725021	2	1	0.3		3	0.1						0	0	
100801011	1	1	0.3									1	0	
100802011	2	1	0.3									1	0	
100802021	2	1	0.3									1	0	
100803011	2	1	0.3									1	0	
100804011	5	1	0.3									1		
100805011	1	1	0.3									1	0	
100805021	6	1	0.3									1		
100806011	1	1	0.3									1	0	
100807011	1	1	0.3									1	0	
100807021	2	1	0.3									1	0	
100807031	1	1	0.3									1	0	
100807041	2	1	0.3									1	0	
100808011	1	1	0.3									1	0	
100808021	2	1	0.3									1	0	
100808031	1	1	0.3									1	0	
100808041	2	1	0.3									1	0	
100809011	1	1	0.3									1	0	
100809021	2	1	0.3									1	0	
100809031	1	1	0.3									1	0	
100809041	2	1	0.3									1	0	
100809051	5	1	0.3									1		
100810021	1	1	0.3									1	0	
100811021	1	1	0.3									1	0	
100812021	1	1	0.3									1	0	
100813011	1	1	0.3									1	0	
100814011	1	1	0.3									1	0	
100815011	1	1	0.3									1	0	
100815071	3	1	0.3				1.2	0.25	0.2	0.6	0.2	1	3	
100817011	2	1	0.3									1	0	
100817021	1	1	0.3									1	0	
100818011	4	1	0.3	2								1	3	
100821011	5	1	0.3									1		
100821021	6	1	0.3									1		
100821031	1	1	0.3									1	0	
100821041	6	1	0.3									1		
100824021	2	1	0.3									1	0	
100824041	2	1	0.3									1	0	
100824061	1	1	0.3									1	0	
100824081	1	1	0.3									1	0	
100824101	2	1	0.3									1	0	
100825011	1	1	0.3									1	0	
100825041	5	1	0.3									1		
100826011	2	1	0.3									1	0	
100826021	2	1	0.3									1	0	
100826041	5	1	0.3									1		
100827011	2	1	0.3									1	0	
100827031	6	1	0.3									1		
100828011	5	1	0.3									1		
100828031	5	1	0.3									1		
100829011	1	1	0.3									1	0	
100829021	6	1	0.3									1		
100829061	5	1	0.3									1		
100831011	1	1	0.3									1	0	
100831041	5	1	0.3									1		
101301011	2	1	0.3									0	0	
101302011	1	1	0.3									0	0	
101303011	1	1	0.3									0	0	
101303021	2	1	0.3									0	0	
101304011	5	1	0.3									0		
101305011	7	1	0.3									0		
101306041	6	1	0.3									1		
101307041	6	1	0.3									1		
101308041	6	1	0.3									1		
101312051	4	1	0.3	2								1	3	
101313051	4	1	0.3	2								1	3	
101314051	4	1	0.3	2								1	3	
101316041	4	1	0.3	2								1	3	
101320031	1	1	0.3									1	0	
101323011	1	1	0.3									1	0	
101323031	6	1	0.3									1		
