Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
100616	ChangeTimeScale	00.2|3|0|0																													
100617	ChangeTimeScale	00.15|5|0|0																													
100618	ChangeTimeScale	00.03|5|0|0																													
100619	AddBuff	100619																													
100619000	PlayCameraTrack	CTShenwei0202|0|0																													
100620	AddBuff	100620																													
100620000	AddProtector	1|0|23|2500	1|0|23|2647	1|0|23|2794	1|0|23|2941	1|0|23|3088	1|0|23|3235	1|0|23|3382	1|0|23|3529	1|0|23|3676	1|0|23|3824	1|0|23|3971	1|0|23|4118	1|0|23|4265	1|0|23|4412	1|0|23|4559	1|0|23|4706	1|0|23|4853	1|0|23|5000	1|0|23|5147	1|0|23|5294	1|0|23|5441	1|0|23|5588	1|0|23|5735	1|0|23|5882	1|0|23|6029	1|0|23|6029	1|0|23|6029	1|0|23|6029	1|0|23|6029	1|0|23|6029
100621	AddBuff	100621																													
100621000	AddProtector	1|0|23|5000	1|0|23|5294	1|0|23|5588	1|0|23|5882	1|0|23|6176	1|0|23|6471	1|0|23|6765	1|0|23|7059	1|0|23|7353	1|0|23|7647	1|0|23|7941	1|0|23|8235	1|0|23|8529	1|0|23|8824	1|0|23|9118	1|0|23|9412	1|0|23|9706	1|0|23|10000	1|0|23|10294	1|0|23|10588	1|0|23|10882	1|0|23|11176	1|0|23|11471	1|0|23|11765	1|0|23|12059	1|0|23|12059	1|0|23|12059	1|0|23|12059	1|0|23|12059	1|0|23|12059
100622	AddBuff	100622																													
100622000	AddProtector	1|0|23|7500	1|0|23|7941	1|0|23|8382	1|0|23|8824	1|0|23|9265	1|0|23|9706	1|0|23|10147	1|0|23|10588	1|0|23|11029	1|0|23|11471	1|0|23|11912	1|0|23|12353	1|0|23|12794	1|0|23|13235	1|0|23|13676	1|0|23|14118	1|0|23|14559	1|0|23|15000	1|0|23|15441	1|0|23|15882	1|0|23|16324	1|0|23|16765	1|0|23|17206	1|0|23|17647	1|0|23|18088	1|0|23|18088	1|0|23|18088	1|0|23|18088	1|0|23|18088	1|0|23|18088
100623	AddBuff	100623																													
100623000	AddNpcState	23																													
100624	AddBuff	100624																													
100624000	AddNpcState	23																													
100625	AddBuff	100625																													
100625000	AddNpcState	23																													
100626	Damage	21|0|1650|0|0|0|1|20000	21|0|1747|0|0|0|1|20000	21|0|1844|0|0|0|1|20000	21|0|1941|0|0|0|1|20000	21|0|2038|0|0|0|1|20000	21|0|2135|0|0|0|1|20000	21|0|2232|0|0|0|1|20000	21|0|2329|0|0|0|1|20000	21|0|2426|0|0|0|1|20000	21|0|2524|0|0|0|1|20000	21|0|2621|0|0|0|1|20000	21|0|2718|0|0|0|1|20000	21|0|2815|0|0|0|1|20000	21|0|2912|0|0|0|1|20000	21|0|3009|0|0|0|1|20000	21|0|3106|0|0|0|1|20000	21|0|3203|0|0|0|1|20000	21|0|3300|0|0|0|1|20000	21|0|3397|0|0|0|1|20000	21|0|3494|0|0|0|1|20000	21|0|3591|0|0|0|1|20000	21|0|3688|0|0|0|1|20000	21|0|3785|0|0|0|1|20000	21|0|3882|0|0|0|1|20000	21|0|3979|0|0|0|1|20000	21|0|3979|0|0|0|1|20000	21|0|3979|0|0|0|1|20000	21|0|3979|0|0|0|1|20000	21|0|3979|0|0|0|1|20000	21|0|3979|0|0|0|1|20000
100627	Damage	22|0|3300|0|0|0|1|20000	22|0|3494|0|0|0|1|20000	22|0|3688|0|0|0|1|20000	22|0|3882|0|0|0|1|20000	22|0|4076|0|0|0|1|20000	22|0|4271|0|0|0|1|20000	22|0|4465|0|0|0|1|20000	22|0|4659|0|0|0|1|20000	22|0|4853|0|0|0|1|20000	22|0|5047|0|0|0|1|20000	22|0|5241|0|0|0|1|20000	22|0|5435|0|0|0|1|20000	22|0|5629|0|0|0|1|20000	22|0|5824|0|0|0|1|20000	22|0|6018|0|0|0|1|20000	22|0|6212|0|0|0|1|20000	22|0|6406|0|0|0|1|20000	22|0|6600|0|0|0|1|20000	22|0|6794|0|0|0|1|20000	22|0|6988|0|0|0|1|20000	22|0|7182|0|0|0|1|20000	22|0|7376|0|0|0|1|20000	22|0|7571|0|0|0|1|20000	22|0|7765|0|0|0|1|20000	22|0|7959|0|0|0|1|20000	22|0|7959|0|0|0|1|20000	22|0|7959|0|0|0|1|20000	22|0|7959|0|0|0|1|20000	22|0|7959|0|0|0|1|20000	22|0|7959|0|0|0|1|20000
100628	Damage	23|0|5000|0|0|0|1|20000	23|0|5294|0|0|0|1|20000	23|0|5588|0|0|0|1|20000	23|0|5882|0|0|0|1|20000	23|0|6176|0|0|0|1|20000	23|0|6471|0|0|0|1|20000	23|0|6765|0|0|0|1|20000	23|0|7059|0|0|0|1|20000	23|0|7353|0|0|0|1|20000	23|0|7647|0|0|0|1|20000	23|0|7941|0|0|0|1|20000	23|0|8235|0|0|0|1|20000	23|0|8529|0|0|0|1|20000	23|0|8824|0|0|0|1|20000	23|0|9118|0|0|0|1|20000	23|0|9412|0|0|0|1|20000	23|0|9706|0|0|0|1|20000	23|0|10000|0|0|0|1|20000	23|0|10294|0|0|0|1|20000	23|0|10588|0|0|0|1|20000	23|0|10882|0|0|0|1|20000	23|0|11176|0|0|0|1|20000	23|0|11471|0|0|0|1|20000	23|0|11765|0|0|0|1|20000	23|0|12059|0|0|0|1|20000	23|0|12059|0|0|0|1|20000	23|0|12059|0|0|0|1|20000	23|0|12059|0|0|0|1|20000	23|0|12059|0|0|0|1|20000	23|0|12059|0|0|0|1|20000
100630	Damage	31|0|5000|0|0|0|1|20000	31|0|5294|0|0|0|1|20000	31|0|5588|0|0|0|1|20000	31|0|5882|0|0|0|1|20000	31|0|6176|0|0|0|1|20000	31|0|6471|0|0|0|1|20000	31|0|6765|0|0|0|1|20000	31|0|7059|0|0|0|1|20000	31|0|7353|0|0|0|1|20000	31|0|7647|0|0|0|1|20000	31|0|7941|0|0|0|1|20000	31|0|8235|0|0|0|1|20000	31|0|8529|0|0|0|1|20000	31|0|8824|0|0|0|1|20000	31|0|9118|0|0|0|1|20000	31|0|9412|0|0|0|1|20000	31|0|9706|0|0|0|1|20000	31|0|10000|0|0|0|1|20000	31|0|10294|0|0|0|1|20000	31|0|10588|0|0|0|1|20000	31|0|10882|0|0|0|1|20000	31|0|11176|0|0|0|1|20000	31|0|11471|0|0|0|1|20000	31|0|11765|0|0|0|1|20000	31|0|12059|0|0|0|1|20000	31|0|12059|0|0|0|1|20000	31|0|12059|0|0|0|1|20000	31|0|12059|0|0|0|1|20000	31|0|12059|0|0|0|1|20000	31|0|12059|0|0|0|1|20000
100631	Damage	32|0|10000|0|0|0|1|20000	32|0|10588|0|0|0|1|20000	32|0|11176|0|0|0|1|20000	32|0|11765|0|0|0|1|20000	32|0|12353|0|0|0|1|20000	32|0|12941|0|0|0|1|20000	32|0|13529|0|0|0|1|20000	32|0|14118|0|0|0|1|20000	32|0|14706|0|0|0|1|20000	32|0|15294|0|0|0|1|20000	32|0|15882|0|0|0|1|20000	32|0|16471|0|0|0|1|20000	32|0|17059|0|0|0|1|20000	32|0|17647|0|0|0|1|20000	32|0|18235|0|0|0|1|20000	32|0|18824|0|0|0|1|20000	32|0|19412|0|0|0|1|20000	32|0|20000|0|0|0|1|20000	32|0|20588|0|0|0|1|20000	32|0|21176|0|0|0|1|20000	32|0|21765|0|0|0|1|20000	32|0|22353|0|0|0|1|20000	32|0|22941|0|0|0|1|20000	32|0|23529|0|0|0|1|20000	32|0|24118|0|0|0|1|20000	32|0|24118|0|0|0|1|20000	32|0|24118|0|0|0|1|20000	32|0|24118|0|0|0|1|20000	32|0|24118|0|0|0|1|20000	32|0|24118|0|0|0|1|20000
100632	Damage	33|0|15000|0|0|0|1|20000	33|0|15882|0|0|0|1|20000	33|0|16765|0|0|0|1|20000	33|0|17647|0|0|0|1|20000	33|0|18529|0|0|0|1|20000	33|0|19412|0|0|0|1|20000	33|0|20294|0|0|0|1|20000	33|0|21176|0|0|0|1|20000	33|0|22059|0|0|0|1|20000	33|0|22941|0|0|0|1|20000	33|0|23824|0|0|0|1|20000	33|0|24706|0|0|0|1|20000	33|0|25588|0|0|0|1|20000	33|0|26471|0|0|0|1|20000	33|0|27353|0|0|0|1|20000	33|0|28235|0|0|0|1|20000	33|0|29118|0|0|0|1|20000	33|0|30000|0|0|0|1|20000	33|0|30882|0|0|0|1|20000	33|0|31765|0|0|0|1|20000	33|0|32647|0|0|0|1|20000	33|0|33529|0|0|0|1|20000	33|0|34412|0|0|0|1|20000	33|0|35294|0|0|0|1|20000	33|0|36176|0|0|0|1|20000	33|0|36176|0|0|0|1|20000	33|0|36176|0|0|0|1|20000	33|0|36176|0|0|0|1|20000	33|0|36176|0|0|0|1|20000	33|0|36176|0|0|0|1|20000
100633	AddBuff	100633																													
100633000	AddBehavior	100633																													
100634	AddBuff	100634																													
100634000	AddBehavior	100634																													
100635	AddBuff	100635																													
100635000	AddNpcState	26																													
100636	AddBuff	100636																													
100636000	AddNpcState	27																													
100637	AddBuff	100637																													
100637000	ChangeAttribAdditive	11|0|300	11|0|318	11|0|335	11|0|353	11|0|371	11|0|388	11|0|406	11|0|424	11|0|441	11|0|459	11|0|476	11|0|494	11|0|512	11|0|529	11|0|547	11|0|565	11|0|582	11|0|600	11|0|618	11|0|635	11|0|653	11|0|671	11|0|688	11|0|706	11|0|724	11|0|724	11|0|724	11|0|724	11|0|724	11|0|724
100638	AddBuff	100638																													
100638000	AddBehavior	100638																													
100639	AddBuff	100639																													
100639000	AddBehavior	100639																													
100640	AddBuff	100640																													
100641	AddAttribValue	57|40|0																													
100642	AddAttribValue	57|-2|0																													
100643	AddBuff	100643																													
100643000	AddBehavior	100643																													
100644	AddBuff	100644																													
100645	AddBuff	100645																													
100646	AddBuff	100646																													
100647	AddBuff	100647																													
100648	AddBuff	100648																													
100649	AddBuff	100649																													
100650	AddBuff	100650																													
100650000	AddBehavior	100650																													
100651	Damage	6|0|12500|0|0|0|1|20000	6|0|13235|0|0|0|1|20000	6|0|13971|0|0|0|1|20000	6|0|14706|0|0|0|1|20000	6|0|15441|0|0|0|1|20000	6|0|16176|0|0|0|1|20000	6|0|16912|0|0|0|1|20000	6|0|17647|0|0|0|1|20000	6|0|18382|0|0|0|1|20000	6|0|19118|0|0|0|1|20000	6|0|19853|0|0|0|1|20000	6|0|20588|0|0|0|1|20000	6|0|21324|0|0|0|1|20000	6|0|22059|0|0|0|1|20000	6|0|22794|0|0|0|1|20000	6|0|23529|0|0|0|1|20000	6|0|24265|0|0|0|1|20000	6|0|25000|0|0|0|1|20000	6|0|25735|0|0|0|1|20000	6|0|26471|0|0|0|1|20000	6|0|27206|0|0|0|1|20000	6|0|27941|0|0|0|1|20000	6|0|28676|0|0|0|1|20000	6|0|29412|0|0|0|1|20000	6|0|30147|0|0|0|1|20000	6|0|30147|0|0|0|1|20000	6|0|30147|0|0|0|1|20000	6|0|30147|0|0|0|1|20000	6|0|30147|0|0|0|1|20000	6|0|30147|0|0|0|1|20000
100652	AddBuff	100652																													
100652000	AddNpcState	23																													
100653	AddBuff	100653																													
100653000	ChangeAttribAdditive	23|0|-500	23|0|-529	23|0|-559	23|0|-588	23|0|-618	23|0|-647	23|0|-676	23|0|-706	23|0|-735	23|0|-765	23|0|-794	23|0|-824	23|0|-853	23|0|-882	23|0|-912	23|0|-941	23|0|-971	23|0|-1000	23|0|-1029	23|0|-1059	23|0|-1088	23|0|-1118	23|0|-1147	23|0|-1176	23|0|-1206	23|0|-1206	23|0|-1206	23|0|-1206	23|0|-1206	23|0|-1206
100654	AddBuff	100654																													
100654000	ChangeAttribAdditive	12|0|300	12|0|318	12|0|335	12|0|353	12|0|371	12|0|388	12|0|406	12|0|424	12|0|441	12|0|459	12|0|476	12|0|494	12|0|512	12|0|529	12|0|547	12|0|565	12|0|582	12|0|600	12|0|618	12|0|635	12|0|653	12|0|671	12|0|688	12|0|706	12|0|724	12|0|724	12|0|724	12|0|724	12|0|724	12|0|724
100655	AddBuff	100655																													
100655000	ChangeAttribAdditive	13|0|300	13|0|318	13|0|335	13|0|353	13|0|371	13|0|388	13|0|406	13|0|424	13|0|441	13|0|459	13|0|476	13|0|494	13|0|512	13|0|529	13|0|547	13|0|565	13|0|582	13|0|600	13|0|618	13|0|635	13|0|653	13|0|671	13|0|688	13|0|706	13|0|724	13|0|724	13|0|724	13|0|724	13|0|724	13|0|724
100656	AddBuff	100656																													
100656000	ChangeAttribAdditive	14|0|300	14|0|318	14|0|335	14|0|353	14|0|371	14|0|388	14|0|406	14|0|424	14|0|441	14|0|459	14|0|476	14|0|494	14|0|512	14|0|529	14|0|547	14|0|565	14|0|582	14|0|600	14|0|618	14|0|635	14|0|653	14|0|671	14|0|688	14|0|706	14|0|724	14|0|724	14|0|724	14|0|724	14|0|724	14|0|724
100657	AddBuff	100657																													
100657000	ChangeAttribAdditive	15|0|300	15|0|318	15|0|335	15|0|353	15|0|371	15|0|388	15|0|406	15|0|424	15|0|441	15|0|459	15|0|476	15|0|494	15|0|512	15|0|529	15|0|547	15|0|565	15|0|582	15|0|600	15|0|618	15|0|635	15|0|653	15|0|671	15|0|688	15|0|706	15|0|724	15|0|724	15|0|724	15|0|724	15|0|724	15|0|724
100661	Damage	4|0|20000|0|0|0|1|20000	4|0|21176|0|0|0|1|20000	4|0|22353|0|0|0|1|20000	4|0|23529|0|0|0|1|20000	4|0|24706|0|0|0|1|20000	4|0|25882|0|0|0|1|20000	4|0|27059|0|0|0|1|20000	4|0|28235|0|0|0|1|20000	4|0|29412|0|0|0|1|20000	4|0|30588|0|0|0|1|20000	4|0|31765|0|0|0|1|20000	4|0|32941|0|0|0|1|20000	4|0|34118|0|0|0|1|20000	4|0|35294|0|0|0|1|20000	4|0|36471|0|0|0|1|20000	4|0|37647|0|0|0|1|20000	4|0|38824|0|0|0|1|20000	4|0|40000|0|0|0|1|20000	4|0|41176|0|0|0|1|20000	4|0|42353|0|0|0|1|20000	4|0|43529|0|0|0|1|20000	4|0|44706|0|0|0|1|20000	4|0|45882|0|0|0|1|20000	4|0|47059|0|0|0|1|20000	4|0|48235|0|0|0|1|20000	4|0|48235|0|0|0|1|20000	4|0|48235|0|0|0|1|20000	4|0|48235|0|0|0|1|20000	4|0|48235|0|0|0|1|20000	4|0|48235|0|0|0|1|20000
100662	AddBuff	100662																													
100662000	AddTimeScaleBuff	0																													
100663	AddBuff	100663																													
100663000	ChangeTimeScale	0|20|0|0																													
100664	AddBuff	100664																													
100665	AddBuff	100665																													
100665000	RemoveBuff	100654|1																													
100666	AddBuff	100666																													
100666000	RemoveBuff	100655|1																													
100667	AddBuff	100667																													
100667000	RemoveBuff	100656|1																													
100668	AddBuff	100668																													
100668000	RemoveBuff	100657|1																													
100670	AddBuff	100670																													
100670000	PlayCameraTrack	CTShenwei02|0|0																													
100671	AddBuff	100671																													
100671000	SetCameraPositionOffset	0|00.5|-3|00.2|1																													
100672	AddBuff	100672																													
100672000	PlayCameraTrack	CTShenwei02Born|0|0																													
100673	AddBuff	100673																													
100673000	PlayCameraTrack	CTShenwei02Win|0|0																													
100674	AddBuff	100674																													
100674000	PlaySound	60701|0																													
100675	AddBuff	100675																													
100675000	PlaySound	60702|0																													
100676	AddBuff	100676																													
100677	AddBuff	100677																													
100677000	AddBehavior	100677																													
100678	AddBuff	100678																													
100679	AddBuff	100679																													
100679000	SetCameraPositionOffset	0|-00.2|1.5|0|1																													
100680	AddBuff	100680																													
100680000	AddBuff	100089																													
100681	AddBuff	100681																													
100682	AddBuff	100682																													
100682000	RemoveBuff	100637|1																													
100683	Damage	31|0|2500|0|0|0|1|20000	31|0|2647|0|0|0|1|20000	31|0|2794|0|0|0|1|20000	31|0|2941|0|0|0|1|20000	31|0|3088|0|0|0|1|20000	31|0|3235|0|0|0|1|20000	31|0|3382|0|0|0|1|20000	31|0|3529|0|0|0|1|20000	31|0|3676|0|0|0|1|20000	31|0|3824|0|0|0|1|20000	31|0|3971|0|0|0|1|20000	31|0|4118|0|0|0|1|20000	31|0|4265|0|0|0|1|20000	31|0|4412|0|0|0|1|20000	31|0|4559|0|0|0|1|20000	31|0|4706|0|0|0|1|20000	31|0|4853|0|0|0|1|20000	31|0|5000|0|0|0|1|20000	31|0|5147|0|0|0|1|20000	31|0|5294|0|0|0|1|20000	31|0|5441|0|0|0|1|20000	31|0|5588|0|0|0|1|20000	31|0|5735|0|0|0|1|20000	31|0|5882|0|0|0|1|20000	31|0|6029|0|0|0|1|20000	31|0|6029|0|0|0|1|20000	31|0|6029|0|0|0|1|20000	31|0|6029|0|0|0|1|20000	31|0|6029|0|0|0|1|20000	31|0|6029|0|0|0|1|20000
100684	Damage	32|0|5000|0|0|0|1|20000	32|0|5294|0|0|0|1|20000	32|0|5588|0|0|0|1|20000	32|0|5882|0|0|0|1|20000	32|0|6176|0|0|0|1|20000	32|0|6471|0|0|0|1|20000	32|0|6765|0|0|0|1|20000	32|0|7059|0|0|0|1|20000	32|0|7353|0|0|0|1|20000	32|0|7647|0|0|0|1|20000	32|0|7941|0|0|0|1|20000	32|0|8235|0|0|0|1|20000	32|0|8529|0|0|0|1|20000	32|0|8824|0|0|0|1|20000	32|0|9118|0|0|0|1|20000	32|0|9412|0|0|0|1|20000	32|0|9706|0|0|0|1|20000	32|0|10000|0|0|0|1|20000	32|0|10294|0|0|0|1|20000	32|0|10588|0|0|0|1|20000	32|0|10882|0|0|0|1|20000	32|0|11176|0|0|0|1|20000	32|0|11471|0|0|0|1|20000	32|0|11765|0|0|0|1|20000	32|0|12059|0|0|0|1|20000	32|0|12059|0|0|0|1|20000	32|0|12059|0|0|0|1|20000	32|0|12059|0|0|0|1|20000	32|0|12059|0|0|0|1|20000	32|0|12059|0|0|0|1|20000
100685	Damage	33|0|10000|0|0|0|1|20000	33|0|10588|0|0|0|1|20000	33|0|11176|0|0|0|1|20000	33|0|11765|0|0|0|1|20000	33|0|12353|0|0|0|1|20000	33|0|12941|0|0|0|1|20000	33|0|13529|0|0|0|1|20000	33|0|14118|0|0|0|1|20000	33|0|14706|0|0|0|1|20000	33|0|15294|0|0|0|1|20000	33|0|15882|0|0|0|1|20000	33|0|16471|0|0|0|1|20000	33|0|17059|0|0|0|1|20000	33|0|17647|0|0|0|1|20000	33|0|18235|0|0|0|1|20000	33|0|18824|0|0|0|1|20000	33|0|19412|0|0|0|1|20000	33|0|20000|0|0|0|1|20000	33|0|20588|0|0|0|1|20000	33|0|21176|0|0|0|1|20000	33|0|21765|0|0|0|1|20000	33|0|22353|0|0|0|1|20000	33|0|22941|0|0|0|1|20000	33|0|23529|0|0|0|1|20000	33|0|24118|0|0|0|1|20000	33|0|24118|0|0|0|1|20000	33|0|24118|0|0|0|1|20000	33|0|24118|0|0|0|1|20000	33|0|24118|0|0|0|1|20000	33|0|24118|0|0|0|1|20000
100686	AddBuff	100686																													
100686000	ChangeAttribAdditive	32|7500|																													
100687	AddBuff	100687																													
100687000	AddAttribValue	57|-120|0																													
100690	AddBuff	100690																													
100690000	AddBehavior	100690																													
100691	AddBuff	100691																													
100691000	ChangeAttribAdditive	26|1000|0																													
100692	AddBuff	100692																													
100692000	AddBehavior	100692																													
100693	AddBall	0|1																													
100694	AddBuff	100694																													
100694000	AddBehavior	100694																													
100695	AddBuff	100695																													
100695000	ChangeAttribAdditive	33|1000|0																													
100696	AddBuff	100696																													
