Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
95010201	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010211	1		0	1													0	HitCase		0					1					
95010202	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010211	1		0	1													0	HitCase		0					1					
95010203	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010211	1		0	1													0	HitCase		0					1					
95010204	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010211	1		0	1													0	HitCase		0					1					
95010205	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010211	1		0	1													0	HitCase		0					1					
95010211	小坦克-Skill-01-炮击	2	2				0			6		0.1			1								1			1					0	0	0	2			1	95010212			0	1					811005	200003				816004	950109		0	HitCase		0					0					
95010212	小坦克-Skill-01-炮击	2	2				0			6		5			-1						FxMe1DestroyerMd001001Attack02Zha		-1			1					0	0	0	2							0	1													0	HitCase		0					0					
95010301	小坦克-Skill-01-炮击	2	3.5				0			1		1.5			-1	1			0.1				-1			1					0	0	0	0							0	1					100551								0	HitCase		0					1					
95010302	小坦克-Skill-01-炮击	2	3.5				0			1		1.5			-1	1			0.1				-1			1					0	0	0	0							0	1													0	HitCase		0					1					
95010401	小坦克-Skill-01-炮击	2	1			3	30			6		5		1	1		FxDibingShouji			EffectCase1	FxMe1DestroyerMd001001Attack02Dandao		1			1					0	0	0	0	9999		1	95010411	1		0	1													0	HitCase		0					1					
95010411	小坦克-Skill-01-炮击	2	2				0			6		0.1			1								1			1					0	0	0	2			1	95010412			0	1					811005	200003				816004	950109		0	HitCase		0					0					
95010412	小坦克-Skill-01-炮击	2	2				0			6		5			-1						FxMe1DestroyerMd001001Attack02Zha		-1			1					0	0	0	2							0	1													0	HitCase		0					0					
83300101	抓取	1	0.1		-2	5	0		90	2		2			-1						FxMb1XiuMd010001Attack08		-1			1					0	0	0	0	0.45		1	83300110			0	1													0	HitCase		1					0					
83300102	抓取	1	0.1		2	5	0		-90	2		2			-1						FxMb1XiuMd010001Attack08		-1			1					0	0	0	0	0.45		1	83300110			0	1													0	HitCase		1					0					
83300110	抓取	1	3.4	7		-1	0			2		0.1			-1								-1			1					0	0	0	2							2	1				833001101	811010	816004				831012			0	HitCase	1	0					1					
83300001	下车被击退	2	2			1	0			3		0.1			2						FxNpcYujing01		2			1					0	0	0	0							0	2				833000011									0	HitCase	1	0					0					
