Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
81500802	喷射 - 地面特效	2	1.33				0			4		35			-1						FxMb1OrphanMd030001Attack08Dimian30s		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81500811	持续冰冻区域	2	0.8	0.8			0			4		30			-1	1			0.1				-1			1					0	0	0	2							0	3					815002	815003							0	HitCase	1	0			0.1		0					
81502201	随意喷发（抛物线）	2	2.5				15			4		3		1	1					Bip001LHand	FxMb1OrphanMd030001Attack02Dandao		1		FxMb1OrphanMd030001Attack02Bao	3	-50	0	12	0.75	0	0	0	0	5000		1	81500203	1		0	3				815022011									0	HitCase		0			9999	1	1					
81502203	投掷物伤害	2	2.5				0			4		0.1			-1								-1			1					0	0	0	2	0.1		1	81502204	1		3	2				815022031	801060	815051							0	HitCase		0					0					
81502204	持续冰冻区域	2	2.5				0			4		30			-1	1			0.1				-1			1	0				0	0	0	2							0	3					815002	815003							0	HitCase		0					0					
81502601	喷射 - 直线	1	1.5	1.5	1.5	1	3.7			4		2			-1								-1			1					0	0	0	0		0.25	8	81502611			0	3													0	HitCase		0					1					
81502602	喷射 - 地面特效	2	1.33				0			4		35			-1						FxMb1OrphanMd030001Attack06Dimian30s		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81502611	持续冰冻区域	2	1.2	1.2			0			4		30			-1	1			0.1				-1			1					0	0	0	2							0	3					815002	815003							0	HitCase		0			0.1		0					
81502701	喷射 - 弧线	2	2				0		95	4		2			-1								-1			2	-93	0	7.5	7.5	0	0	0	0		0.15	12	81502611			0	3													0	HitCase		0					1					
81502702	喷射 - 地面特效	2	1.33				0			4		35			-1						FxMb1OrphanMd030001Attack07Dimian30s		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81503001	随意喷发（抛物线）	2	2.5				15			4		3		1	1					Bip001LHand	FxMb1OrphanMd030001Attack02Dandao		1		FxMb1OrphanMd030001Attack02Bao	3	-50	0	12	1	0	0	0	0	5000		1	81500203	1		0	3				815030011									0	HitCase		0			9999	1	1					
81503003	投掷物伤害	2	2.5				0			4		0.1			-1								-1			1					0	0	0	2	0.1		1	81500204	1		3	2				815030031	801060	815051							0	HitCase		0					0					
81503004	持续冰冻区域	2	2.5				0			4		5			-1	1			0.1				-1			1	0				0	0	0	2							0	3					815002	815003							0	HitCase		0					0					
81503005	随意踩踏	2	2				0			4		1			-1						FxYujing1M08S		-1			1					0	0	0	1							0	3													0	HitCase	1	0					0					
81505101	跳跃 - 轻	2	3				0			4		0.7			-1								-1			1					0	0	0	0	0		1	81500412			0	3		0.2	0.1	815051011									0	HitCase	1	1					1					
81505201	跳跃 - 轻	2	3				0			4		0.7			-1								-1			1					0	0	0	0	0		1	81500412			0	3		0.2	0.1	815052011									0	HitCase	1	1					1					
81505501	耳光	1	3	3		1.5	0			4		0.1			-1								-1			1					0	0	0	0							0	3		0.2	0.1	815055011	801010	200003	995556			200003		815055012	0	HitCase	1	0					1					
81505601	随意踩踏	2	4			1	0			4		0.1			-1								-1			1					0	0	0	0							0	3		0.2	0.1	815056011	801010	200004	995557			200004			0	HitCase	1	0					1					
81505603	随意踩踏（特效）	2	1.33			1	0			4		2			-1						FxMb1OrphanMd030001Attack03		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81505701	跳跃 - 轻	2	3				0			4		0.7			-1								-1			1					0	0	0	0	0		1	81500412			0	3		0.2	0.1	815057011	801020	200004				200004			0	HitCase	1	1					1					
81506101	随意喷发（抛物线）	2	2.5				15		0	4		3		1	1					Bip001LHand	FxMb1OrphanMd030001Attack02Dandao		1		FxMb1OrphanMd030001Attack02Bao	3	-100	0	12	0.75	0	0	0	0	5000		1	81506103	1		0	3				815061011									0	HitCase		0			9999	1	1					
81506103	投掷物伤害	2	2.5				0			4		0.1			-1								-1			1					0	0	0	2	0.1		1	81506104	1		3	2				815061031	801030	995555							0	HitCase		0					0					
81506104	持续冰冻区域	2	2.5				0			4		5			-1	1			0.1				-1			1	0				0	0	0	2							0	3					815002	815003							0	HitCase		0					0					
81506105	随意喷发（抛物线）	2	2.5				15		30	4		4		1	1					Bip001LHand	FxMb1OrphanMd030001Attack02Dandao		1		FxMb1OrphanMd030001Attack02Bao	3	-50	0	12	0.75	0	0	0	0	5000		1	81506107	1		0	3				815061051									0	HitCase		0			9999	1	1					
81506107	投掷物伤害	2	2.5				0			4		0.1			-1								-1			1					0	0	0	2	0.1		1	81506108	1		3	2				815061071	801030	995555							0	HitCase		0					0					
81506108	持续冰冻区域	2	2.5				0			4		5			-1	1			0.1				-1			1	0				0	0	0	2							0	3					815002	815003							0	HitCase		0					0					
81506109	随意喷发（抛物线）	2	2.5				15		-30	4		5		1	1					Bip001LHand	FxMb1OrphanMd030001Attack02Dandao		1		FxMb1OrphanMd030001Attack02Bao	3	-10	0	12	0.75	0	0	0	0	5000		1	81506111	1		0	3				815061091									0	HitCase		0			9999	1	1					
81506111	投掷物伤害	2	2.5				0			4		0.1			-1								-1			1					0	0	0	2	0.1		1	81506112	1		3	2				815061111	801030	995555							0	HitCase		0					0					
81506112	持续冰冻区域	2	2.5				0			4		5			-1	1			0.1				-1			1	0				0	0	0	2							0	3					815002	815003							0	HitCase		0					0					
81506301	全屏坐	2	20				0			4		0.1			-1								-1			1					0	0	0	0	0		1	81500512			0	3		0.2	0.1	815063011	801040	200003				200003			0	HitCase		0					1					
81600101	挥砍1式 伤害	1	2	3		1.5	0			4		0.05			-1		FxMb1LuolanMd010001Attack01Shouji						-1			1					0	0	0	0							0	3				816001011	801080	200003	816050			200003			0	HitCase	1	0					1					
81600102	挥砍1式 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack01Shouji						-1			1					0	0	0	0							0	3				816001021	801080	200003	816051			200003			0	HitCase	1	0					1					
81600105	挥砍1式 特效 地裂	1	2	3			0			4		2			-1						FxMb1LuolanMd010001Attack01Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81600201	挥砍2式 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack02Shouji01						-1			1					0	0	0	0							0	3				816002011	801070	200003	816052			200003			0	HitCase	1	0					1					
81600202	挥砍2式 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack02Shouji02						-1			1					0	0	0	0							0	3				816002021	801070	200003	816053			200003			0	HitCase	1	0					1					
81600301	踏步斩 伤害	1	2	4		2	0			4		0.1			-1		FxMb1LuolanMd010001Attack03Shouji						-1			1					0	0	0	0							0	3				816003011	801060	200005	816054			200005			0	HitCase	1	0					1					
81600401	开枪 伤害	2	0.5		0.2	0.2	90			4		1			1		FxMb1LuolanMd010001QiangkouShouji				FxMb1LuolanMd010001Attack04Dandao		1			1					0	0	0	0							0	1				816004011	801050	200005	816055			200005			1.4	HitCase		0					1					
81600601	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816006011	801030	200003	816056			200003			0	HitCase	1	0					1					
81600602	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816006021	801030	200003	816057			200003			0	HitCase	1	0					1					
81600603	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	1				816006031	801040	200005	816058			200005			0	HitCase	1	0					1					
81600701	链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816007011	801050	200003	816059			200003			0	HitCase	1	0					1					
81600702	链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	1				816007021	801050	200005	816060			200005			0	HitCase	1	0					1					
81600801	链刀3式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816008011	801050	200003	816061			200003			0	HitCase	1	0					1					
81600802	链刀3式 伤害	1	3	12		6	0			4		0.4			-1	1	FxMb1LuolanMd010001BianziShouji		0.1				-1			1					0	0	0	0							0	3				816008021	801050	200003	816052			200003			0	HitCase	1	0					1					
81600804	链刀3式 最后剑风	2	2				120		0	4		1			-1		FxMb1LuolanMd010001Attack1103Shouji				FxMb1LuolanMd010001Attack08Dandao		-1			1					0	0	0	0							0	3				816008041	801040	200005	816063			200005			0	HitCase		0					1					
81600806	链刀3式 地裂 特效	1	1	2			0			4		2			-1		FxMb1LuolanMd010001BianziShouji				FxMb1LuolanMd010001Attack08Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81601101	无影腿 第一脚	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack1101Shouji						-1			1					0	0	0	0							0	3				816011011	801030	200003	816064	816008		200003			0	HitCase		0					1					
81601102	无影腿 第二脚	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack1101Shouji						-1			1					0	0	0	0							0	3				816011021	801020	200103	816065			200103	816011		0	HitCase		0					1					
81601111	无影腿 连续伤害	1	2	0.1			0			4		0.4			-1	1			0.1				-1			1					0	0	0	1							0	3				816011111	801060		816066						0	HitCase	1	0					0					
81601112	无影腿 最后击飞	1	2	0.1			0			4		0.1			-1		FxMb1LuolanMd010001Attack1103Shouji						-1			1					0	0	0	1							0	3				816011121	801030		816067						0	HitCase	1	0					0					
81601202	挑飞 预警	2	3	2			0			4		2			-1						FxMb1LuolanMd010001Attack12Shizhu		-1			1					0	0	0	1	0.6		1	81601203			0	3													0	HitCase		0					0					
81601203	挑飞	2	3				0			4		0.1			-1								-1			1					0	0	0	2							0	3				816012031	801040		816068			816001			0	HitCase	1	0					1					
81601205	挑飞 特效 地裂	1	2	3			0			4		2			-1						FxMb1LuolanMd010001Attack1201Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81601302	空中连技 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816013021	801030	200003	816069			200003			0	HitCase		0					1					
81601304	空中连技 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816013041	801070	200005	816070			200005			0	HitCase		0					1					
81601401	P3 链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816014011	801030	200003	816056			200003			0	HitCase	1	0					1					
81601402	P3 链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816014021	801030	200003	816057			200003			0	HitCase	1	0					1					
81601403	P3 链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	1				816014031	801040	200005	816058			200005			0	HitCase	1	0					1					
81601501	P3 链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816015011	801050	200003	816059			200003			0	HitCase	1	0					1					
81601502	P3 链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	1				816015021	801050	200005	816060			200005			0	HitCase	1	0					1					
81601601	P3 链刀3式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816016011	801050	200003	816061			200003			0	HitCase	1	0					1					
81601602	P3 链刀3式 伤害	1	3	12		6	0			4		0.4			-1	1	FxMb1SwordMd030002AttackShouji		0.1				-1			1					0	0	0	0							0	3				816016021	801050	200003	816052			200003			0	HitCase	1	0					1					
81601604	P3 链刀3式 最后剑风	1	2	2		1	100		0	4		1			-1		FxMb1SwordMd030002AttackShouji				FxMb1SwordMd030002Attack06Dandao		-1			1					0	0	0	0							0	3				816016041	801040	200005	816063			200005			0	HitCase		0					1					
81601703	P3 炸药桶 （爆炸伤害）	2	20			5	0			4		0.4			-1								-1			1					0	0	0	0							0	3				816017031	801070	200005	816071			200005			1.3	HitCase	1	0					1					
81601902	P3 空中飞人 （弹道子弹）	2	1		-4	2	0			4		1			-1								-1			1					0	0	0	0		0.2	10	81601911			0	3													0	HitCase	1	1					0					
81601911	P3 空中飞人 （弹道特效）	2	1				0			4		2			-1						FxMb1LuolanMd010001Attack19Zha		-1			1					0	0	0	2			1	81601912			0	3													0	HitCase		0					1					
81601912	P3 空中飞人 （伤害）	2	3				0			4		0.1			-1		FxMb1LuolanMd010001QiangkouShouji						-1			1					0	0	0	2							0	3				816019121	801100	200005	816072			200005			0	HitCase	1	0					1					
81605501	开枪 伤害	2	0.5		0.2	0.2	200			4		1			1		FxMb1LuolanMd010001QiangkouShouji				FxMb1LuolanMd010001Attack04Dandao		1			1					0	0	0	0							0	3				816055011	801001	200005	816003			200005			1.4	HitCase		0					1					
81605601	无影腿 第一脚	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack1101Shouji						-1			1					0	0	0	0							0	3				816056011	801005	200003	816004	816008		200003		816056012	0	HitCase		0					1					
81605602	无影腿 第二脚	1	2	3		1.5	0			4		0.1			-1		FxMb1LuolanMd010001Attack1101Shouji						-1			1					0	0	0	0			1	81605618			0	3				816056021	801005	200103	816004	816009		200103		816056022	0	HitCase		0					1					
81605618	无影腿 连续伤害	1	2	0.1			0			4		0.4			-1	1			0.1				-1			1					0	0	0	2			1	81605619			0	3				816056181	801005	816010	816066					816056182	0	HitCase	1	0					0					
81605619	无影腿 最后击飞	1	2	0.1			0			4		0.1			-1		FxMb1LuolanMd010001Attack1103Shouji						-1			1					0	0	0	2							0	3				816056191	801005		816067					816056192	0	HitCase	1	0					0					
81605702	挑飞 预警	2	3	2			0			4		2			-1						FxMb1LuolanMd010001Attack12Shizhu		-1			1					0	0	0	1	0.5		1	81605703			0	3												816057022	0	HitCase		0					1					
81605703	挑飞	2	3				0			4		0.1			-1								-1			1					0	0	0	2							0	3				816057031	801010		816068					816057032	0	HitCase	1	0					1					
81605705	挑飞 特效 地裂	1	2	3			0			4		2			-1						FxMb1LuolanMd010001Attack1201Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81605802	空中连技 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816058021	801010	200003	816069			200003		816058022	0	HitCase		0					1					
81605804	空中连技 伤害	1	2	3		1.5	0			4		0.1			-1		FxMb1SwordMd030002AttackShouji						-1			1					0	0	0	0							0	3				816058041	801020	200005	816070			200005			0	HitCase		0					1					
81606103	P3 炸药桶 （爆炸伤害）	2	20			5	0			4		1			-1		FxMb1SwordMd030001Shouji02						-1			1					0	0	0	0							0	3				816061031	801060	200005	816003			200005			1.3	HitCase	1	0					1					
81606202	P3 空中飞人 （弹道子弹）	2	1		-1	2	0			4		1			-1								-1			1					0	0	0	0		0.2	10	81606220			0	3													0	HitCase	1	1					0					
81606220	P3 空中飞人 （弹道特效）	2	1				0			4		2			-1						FxMb1LuolanMd010001Attack19Zha		-1			1					0	0	0	2			1	81606221			0	3													0	HitCase		0					1					
81606221	P3 空中飞人 （伤害）	2	3				0			4		0.1			-1		FxMb1LuolanMd010001QiangkouShouji						-1			1					0	0	0	2							0	3				816062211	801010	200003	816072			200003		816062212	0	HitCase	1	0					1					
81606301	链刀3式 伤害	1	4	14		7	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816063011	801005	200003	900010	831011		200003		816063012	0	HitCase	1	0					1					
81606302	链刀3式 伤害	1	4	14		7	0			4		0.4			-1	1	FxMb1LuolanMd010001BianziShouji		0.1				-1			1					0	0	0	0							0	3				816063021	801005	200003	900010	831011		200003		816063022	0	HitCase	1	0					1					
81606304	链刀3式 最后剑风	2	2				100		0	4		1			-1		FxMb1LuolanMd010001Attack1103Shouji				FxMb1LuolanMd010001Attack08Dandao		-1			1					0	0	0	0							0	3				816063041	801030	200005	900010			200005		816063042	0	HitCase		0					1					
81606306	链刀3式 地裂 特效	1	1	2			0			4		2			-1		FxMb1LuolanMd010001BianziShouji				FxMb1LuolanMd010001Attack08Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81607001	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816070011	801070	200003	816004			200003			0	HitCase	1	0					1					
81607002	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816070021	801070	200003	816004			200003			0	HitCase	1	0					1					
81607003	链刀1式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	1				816070031	801070	200005	816003			200005			0	HitCase	1	0					1					
81607101	链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816071011	801070	200003	816004			200003			0	HitCase	1	0					1					
81607102	链刀2式 伤害	1	6	10		5	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	1				816071021	801070	200005	816003			200005			0	HitCase	1	0					1					
81607201	链刀3式 伤害	1	3	12		6	0			4		0.1			-1		FxMb1LuolanMd010001BianziShouji						-1			1					0	0	0	0							0	3				816072011	801070	200003	816004			200003			0	HitCase	1	0					1					
81607202	链刀3式 伤害	1	3	12		6	0			4		0.4			-1	1	FxMb1LuolanMd010001BianziShouji		0.1				-1			1					0	0	0	0							0	3				816072021	801070	200003	816004			200003			0	HitCase	1	0					1					
81607204	链刀3式 最后剑风	2	2				100		0	4		1			-1		FxMb1LuolanMd010001Attack1103Shouji				FxMb1LuolanMd010001Attack08Dandao		-1			1					0	0	0	0							0	3				816072041	801080	200005	816003			200005			0	HitCase		0					1					
81607206	链刀3式 地裂 特效	1	1	2			0			4		2			-1		FxMb1LuolanMd010001BianziShouji				FxMb1LuolanMd010001Attack08Dilie		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
81607303	P3 炸药桶 （爆炸伤害）	2	20			5	0			4		1			-1								-1			1					0	0	0	0							0	3				816073031	801100	200005	816003			200005			1.3	HitCase	1	0					1					
81700102	地火-特效1	2	3				0			4		3			-1						FxMb1VirginbioMd030001Attack02		-1			1					0	0	0	1	0.55		1	81700111			0	3													0	HitCase		0					0					
81700111	地火-伤害	2	3				0			4		0.1			-1		FxDibingShouji						-1			1					0	0	0	2							0	3				817001111	801020	200003	995557			200003			0	HitCase		0					1					
81700202	地火-特效1	2	3				0			4		3			-1						FxMb1VirginbioMd030001Attack02		-1			1					0	0	0	1	0.55		1	81700211			0	3													0	HitCase		0					0					
81700211	地火-伤害	2	3				0			4		0.1			-1		FxDibingShouji						-1			1					0	0	0	2							0	3				817002111	801020	200003	995557			200003			0	HitCase		0					1					
81700301	旋转尖刺	2	1				0		0	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700302	旋转尖刺	2	1				0		45	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700303	旋转尖刺	2	1				0		90	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700304	旋转尖刺	2	1				0		135	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700305	旋转尖刺	2	1				0		180	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700306	旋转尖刺	2	1				0		225	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700307	旋转尖刺	2	1				0		270	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700308	旋转尖刺	2	1				0		315	4		3			-1						FxMb1VirginbioMd030001Attack03		-1			1					0	0	0	0	0.55		1	81700311			0	3													1	HitCase		0					0					
81700311	FxNpcYujing01	2	1			1.5	0		0	4		0.5			-1								-1			1					0	0	0	2	0.5		1	81700312			2	3													1	HitCase		0					0					
81700312	旋转尖刺	2	1				100		0	4		1			-1								-1			1					0	0	0	2							2	3				817003121	801040	200005	816003			200005			1	HitCase		0					1					
81700401	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3				817004011	801030	816003							0	HitCase		0				1	1					
81700402	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3					801030	816003							0	HitCase		0				1	1					
81700403	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3				817004031	801030	816003							0	HitCase		0				1	1					
81700404	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3					801030	816003							0	HitCase		0				1	1					
81700405	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3				817004051	801030	816003							0	HitCase		0				1	1					
81700406	头盔激光	2	0.5			0	10			4		3		1	1		FxDibingShouji			Bone001	FxMb1VirginbioMd030001Attack14		1	0.9	FxMb1VirginbioMd030001Attack04Baozha	3	0	0	10	1	0	0	0	0							1	3					801030	816003							0	HitCase		0				1	1					
