Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
83200702	追踪离子弹	1	0.1	0.1		-2	6			4	1	5		1	1					Bone051	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	-20	30	0.5	5	3.14159	-0.3	10	0							0	3				832007021	801240	200003	832001			200003	832001		0	HitCase		0					1					
83200703	追踪离子弹	1	0.1	0.1		-2	7			4	1	5		1	1					Bone061	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	0	30	0.5	5	3.14159	-0.3	10	0							0	3				832007031	801240	200003	832001			200003	832001		0	HitCase		0					1					
83200704	追踪离子弹	1	0.1	0.1		-2	8			4	1	5		1	1					Bone072	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	20	30	0.5	5	3.14159	-0.3	10	0							0	3				832007041	801240	200003	832001			200003	832001		0	HitCase		0					1					
83200705	追踪离子弹	1	0.1	0.1		-2	9			4	1	5		1	1					Bone082	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	40	30	0.5	5	3.14159	-0.3	10	0							0	3				832007051	801240	200003	832001			200003	832001		0	HitCase		0					1					
83200802	虚空突刺 伤害	1	3	4		2	0			4		999			-1	1	FxMb1LuosaitaMd010001Attack08Shouji		0.3				-1			1					0	0	0	0							0	4				832008021	801040	831101					831101		0	HitCase	1	1		1			1					
83201102	虚空突刺 伤害	1	3	4		2	0			4		0.7			-1	1	FxMb1LuosaitaMd010001Attack08Shouji		0.3				-1			1					0	0	0	0							0	4				832011021	801040	831101					831101		0	HitCase	1	1		1			1					
83201601	地裂斩-一段	1	2	4		2	50		0	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016011	801040	200005	831574			200005			0	HitCase		0					1					
83201602	地裂斩-二段	1	2	4		2	50		30	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016021	801040	200005	831574			200005			0	HitCase		0					1					
83201603	地裂斩-三段	1	2	4		2	50		-30	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832016031	801040	200005	831574			200005			0	HitCase		0					1					
83201703	第一击	1	4	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack17Shouji01						-1			1					0	0	0	0							0	3				832017031	801040	200003	831102			200003	831102		0	HitCase	1	0					1					
83201704	第二击	1	4	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack17Shouji02						-1			1					0	0	0	0							0	3				832017041	801040	200003	831102			200003	831102		0	HitCase	1	0					1					
83201801	强力劈砍	1	5	5		2.5	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack18Shouji						-1			1					0	0	0	0							0	3					801040	200003	832006			200003			0	HitCase	1	0					1					
83201901	十字斩出发	1	4	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack19Shouji						-1			1					0	0	0	0							0	3				832019011	801040	200003	832007			200003			0	HitCase	1	0					1					
83201902	十字斩出发	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack19Shouji						-1			1					0	0	0	0							0	3				832019021	801040	200003	832007			200003			0	HitCase	1	0					1					
83201903	十字斩出发	3	20	160		0	0			4		0.1			-1		FxMb1LuosaitaMd010001Attack19Shouji						-1			1					0	0	0	0							0	3				832019031	801040	200003	832007			200003			0	HitCase	1	0					1					
83203108	虚空突刺 伤害	1	3	4		2	0			4		0.4			-1	1	FxMb1LuosaitaMd010001Attack08Shouji		0.3				-1			1					0	0	0	0							0	4				832031081	801040	831101					831101		0	HitCase	1	1		1			1					
83203208	虚空突刺 伤害	1	3	4		2	0			4		0.4			-1	1	FxMb1LuosaitaMd010001Attack08Shouji		0.3				-1			1					0	0	0	0							0	4				832032081	801040	831101					831101		0	HitCase	1	1		1			1					
83220001	通用电离子弹	2	1	1			0			4		10		1	-1	1			0.2		FxMb1LuosaitaMd010002Gandian		-1		FxMb1LuosaitaMd010002Gandianbaozha	1					0	0	0	3							0	3					832021								0	HitCase	1	0					0					
83220101	空中戳	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack01Shouji01						-1			1					0	0	0	0							0	3				832201011	801040	200003	831102			200003	800160		0	HitCase	1	0					1					
83220102	空中戳	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack01Shouji02						-1			1					0	0	0	0							0	3				832201021	801040	200003	831102			200003			0	HitCase	1	0					1					
83220201	盾击升天	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack02Shouji01						-1			1					0	0	0	0							0	3				832202011	801040	200003	831102			200003	800160		0	HitCase	1	0					1					
83220202	盾击升天	3	4	72			0		-60	4		0.6			-1	1	FxMb1LuosaitaMd010002Attack02Shouji02		0.05				-1			2	1440	0	0	0	0	0	0	0							0	1				832202021	801020								0	HitCase	1	1					1					
83220301	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji01						-1			1					0	0	0	0							0	3				832203011	801040	200003	831102			200003	800160		0	HitCase	1	0					1					
83220302	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji02						-1			1					0	0	0	0							0	3				832203021	801040	200003	831102			200003			0	HitCase	1	0					1					
83220303	快速三连	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack03Shouji02						-1			1					0	0	0	0							0	3				832203031	801040	200003	831102			200003			0	HitCase	1	0					1					
83220401	丢盾四连	3	4	140			0		50	4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji01						-1			1					0	0	0	0							0	3				832204011	801040	200001	831102			200001	800160		0	HitCase	1	1					1					
83220402	丢盾四连	3	4	70			0		5	4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji02						-1			1					0	0	0	0							0	3				832204021	801040	200001	831102			200001			0	HitCase	1	1					1					
83220403	丢盾四连	2	2				80		30	4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji02						-1			1					0	0	0	0							0	3				832204031	801040	200001	831102			200001			0	HitCase	1	0					1					
83220404	丢盾四连	1	2	5		2.5	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji03						-1			1					0	0	0	0							0	3				832204041	801030	200003	831102			200003			0	HitCase	1	1					1					
83220405	丢盾四连	2	2			-9	75		150	4		0.1			-1		FxMb1LuosaitaMd010002Attack04Shouji02						-1			1					0	0	0	0							0	3				832204051	801030	200001	831102			200001			0	HitCase	1	0					1					
83220406	丢盾四连	2	2			0	0		30	4		0.2			-1		FxMb1LuosaitaMd010002Attack04Shouji02						-1			2	-270	0	8	8	0	0	0	0							0	3				832204061	801030	200003	831102			200003			0	HitCase	1	0					1					
83220501	抽枪	1	2	4		2	0			4		0.15			-1		FxMb1LuosaitaMd010002Attack05Shouji01						-1			1					0	0	0	0							0	3				832205011	801040	832205				200003	800160		0	HitCase	1	1					1					
83220502	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01						-1			1					0	0	0	0							0	3				832205021	801030	200003				200003			0	HitCase	1	0					1					
83220503	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01						-1			1					0	0	0	0							0	3				832205031	801030	200003				200003			0	HitCase	1	0					1					
83220504	抽枪	1	2	4		2	0			4		0.1			-1		FxMb1LuosaitaMd010002Attack05Shouji01						-1			1					0	0	0	0							0	3				832205041	801030	200003				200003			0	HitCase	1	0					1					
83220505	抽枪	1	2	4		2	0			4		0.2			-1		FxMb1LuosaitaMd010002Attack05Shouji02						-1			1					0	0	0	0							0	3				832205051	801030	200003	831102			200003			0	HitCase	1	1					1					
83220621	飞天 坠落子弹 预警	2	3				100			4	1	1			-1						FxMb1LuosaitaMd010002Attack06Yujing02		-1			1					0	0	0	1	1		1	83220622			0	3													1	HitCase	1	0					0					
83220622	飞天 坠落子弹 预警	2	3				100			4	1	1			-1						FxMb1LuosaitaMd010002Attack06Yujing01		-1			1					0	0	0	2	0.3		1	83220623			0	3													1	HitCase	1	0					0					
83220623	飞天 坠落子弹 特效	2	3				0			4		3			-1		FxMb1LuosaitaMd010002Attack06Shouji				FxMb1LuosaitaMd010002Attack06Dandao		-1			1					0	0	0	1	0.05		1	83220624			0	3													0	HitCase		0					0					
83220624	飞天 坠落子弹 伤害	2	3				0			4		0.1			-1								-1			1					0	0	0	2							0	2				832206241	801240	200003	831102			200003	831102		0	HitCase		0					1					
83220625	飞天 坠落子弹 残留子弹	2	1				0			4		10			-1						FxMb1LuosaitaMd010002Gandian		-1		FxMb1LuosaitaMd010002Gandianbaozha	1					0	0	0	2							0	3													0	HitCase		0					0					
83220704	落地 伤害 1	2	4				0			4		0.15			-1		FxMb1LuosaitaMd010002Attack07Shouji01						-1			1					0	0	0	0							0	3				832207041	801040	200003				200003			0	HitCase	1	1					1					
83220705	落地 位移 2	3	4	90			0			4		0.6			-1	1	FxMb1LuosaitaMd010002Attack07Shouji02		0.05				-1			2	1800	0	0	0	0	0	0	0							0	1				832207051	801040								0	HitCase	1	1					1					
83220821	格挡 受击特效	2	0.1				0			4		2			-1						FxMb1LuosaitaMd010002Attack08		-1			1					0	0	0	0							0	3													0	HitCase		0					0					
83221101	移动剑风	1	2	4		2	50		0	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832211011	801040	200005	831574			200005			0	HitCase		0					1					
83221201	追踪离子弹	1	0.1	0.1		-2	15			4	1	5		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	-40	30	0.5	5	4.712385	-0.3	10	0							0	3				832212011	801220	200003	832001			200003	832001		0	HitCase		0					1					
83221202	追踪离子弹	1	0.1	0.1		-2	16			4	1	5		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	-20	30	0.5	5	4.712385	-0.3	10	0							0	3				832212021	801220	200003	832001			200003	832001		0	HitCase		0					1					
83221203	追踪离子弹	1	0.1	0.1		-2	17			4	1	5		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	0	30	0.5	5	4.712385	-0.3	10	0							0	3				832212031	801220	200003	832001			200003	832001		0	HitCase		0					1					
83221204	追踪离子弹	1	0.1	0.1		-2	18			4	1	5		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	20	30	0.5	5	4.712385	-0.3	10	0							0	3				832212041	801220	200003	832001			200003	832001		0	HitCase		0					1					
83221205	追踪离子弹	1	0.1	0.1		-2	19			4	1	5		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	40	30	0.5	5	4.712385	-0.3	10	0							0	3				832212051	801220	200003	832001			200003	832001		0	HitCase		0					1					
83221401	引爆	2	10	10		2	0			4		0.1			-1								-1			1					0	0	0	0							0	3				832214011	801240	831102					831102		0	HitCase	1	0					1					
83221501	旋转连击	1	2	4		2	0			4		0.15			-1		FxMb1LuosaitaMd010002Attack15Shouji						-1			1					0	0	0	0							0	3				832215011	801040	200003				200003	800160		0	HitCase	1	1					1					
83221502	旋转连击	3	4	72			0		-60	4		0.9			-1	1	FxMb1LuosaitaMd010002Attack15Shouji		0.05				-1			2	1440	0	0	0	0	0	0	0							0	1				832215021	801020								0	HitCase	1	1					1					
83221503	旋转连击	3	4	72			0			4		0.3			-1		FxMb1LuosaitaMd010002Attack15Shouji						-1			2	1200	0	0	0	0	0	0	0							0	3				832215031	801020	200003	831102			200003	831102		0	HitCase	1	1					1					
83221601	地裂斩-一段	1	2	4		1.5	50		0	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832216011	801040	200005	831574			200005			0	HitCase		0					1					
83221602	地裂斩-二段	1	2	4		1.5	50		30	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832216021	801040	200005	831574			200005			0	HitCase		0					1					
83221603	地裂斩-三段	1	2	4		1.5	50		-30	4		3			-1		FxMb1LuosaitaMd010001Attack16Shouji				FxMb1LuosaitaMd010001Attack16Dandao		-1			1					0	0	0	0							0	3				832216031	801040	200005	831574			200005			0	HitCase		0					1					
83330105	旋转连击	2	4			35	0			4		5			-1						FxMb1CubeMd020001Attack01Dandao		-1			1					0	0	0	0							0	3				833301051	801040	200003				200003	800160		0	HitCase		0					1					
83331401	追踪离子弹	1	0.1	0.1		-2	10			4	1	3		1	1					Mb1LuosaitaMd010002Weapon2	FxMb1LuosaitaMd010001Attack07Dandao		1		FxMb1LuosaitaMd010001Attack0702	5	0	90	0	5	0.349065556	0	5	0							0	3				833314011	801220	200003	832001			200003	832001		0	HitCase		0					1					
