Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
99110521	暴击包	2	0.3				8			4		999		1	-1						FxDropViolent		-1			3	-80	0.1	10	0	0	0	0								3	999		1	99110522	1		4	1													1	HitCase		0		1	999	1	0					
99110522	·····	2	0.3				0			4		999			1		FxDropViolentBeHit				FxDropViolent		1			1					0	0	0								2							2	1					700926								0	HitCase		0		1			0					
99110523	绿色血包（对自己生效）	2	0.3				8			1		999		1	-1						FxDropCure		-1			3	-80	0.1	10	0	0	0	0								3	999		1	99110524	1		4	1													1	HitCase		0		1	999	1	0					
99110524	·····	2	0.3				0			1		999			1		FxDropCureBeHit				FxDropCure		1			1					0	0	0								2							2	1					700926								0	HitCase		0		1			0					
99110525	手榴弹	2	0.3				8			4		999		1	-1						FxDropCure		-1			3	-80	0.1	10	0	0	0	0								3	999		1	99110526	1		4	1													1	HitCase		0		1	999	1	0					
99110526	·····	2	0.3				0			1		999			1		FxDropCureBeHit				FxDropCure		1			1					0	0	0								2							2	1					700929								0	HitCase		0		1			0					
99110527	毒圈罩子（赏金任务用）	2	0.3				8			4		999		1	-1						FxDuquan		-1			3	-80	0.1	10	0	0	0	0								3							4	1													1	HitCase		0		1	999	1	0					
99110528	毒圈罩子（赏金任务用）	2	0.1				0			4		0.1			-1					HitCase	FxMb1SwordMd030002Attack02Bip001		-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
99110529	召怪掉落	2	0.3				8			4		999		1	-1						FxDropCure		-1			3	-80	0.1	10	0	0	0	0								3							4	1													1	HitCase		0		1	999	1	0					
99110530	闪现特效	2	2				0			4		1.1			-1					HitCase	FxMb1LuxiyaMd000003Shanbi		-1			1					0	0	0								0							0	1													0	HitCase	1	0		0			0					
99110531	地刺特效	2	2				0			4		1.1			-1						FxMb1VirginbioMd030001Attack02		-1			1					0	0	0								1							4	1													0	HitCase		0		0			0					
99110532	爆炸特效	2	2				0			4		1.1			-1					HitCase	FxTongyongBaozha		-1			1					0	0	0								0							0	1													0	HitCase	1	0		0			0					
99110533	闪现特效（十字架）	2	2				0			4		1.1			-1					HitCase	FxMe1BioMd006010Yinshen01		-1			1					0	0	0								0							0	1													0	HitCase	1	0		0			0					
99110541	黑曜石怪物延时召唤特效（主要）	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								0							0	1													-1	HitCase	1	0		0			0					
99110542	黑曜石怪物延时召唤特效（对应液压）	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								0							0	1													-2	HitCase	1	0		0			0					
99110543	黑曜石怪物延时召唤特效（对应侦查）	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								0							0	1													0	HitCase	1	0		0			0					
99110544	黑曜石怪物延时召唤特效（对应机炮）	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								0							0	1													-2.5	HitCase	1	0		0			0					
99110545	提示光照	2	5				0			1		0.2			-1	1			0.05		FxScenesLight01		-1			1					0	0	0								0	0.1		1	99110546	1		0	1													4	HitCase	1	1		1			0					
99110546	提示光照延时	2	5				0			1		0.2			-1	1					FxScenesLight01		-1			1					0	0	0								0							0	1													4	HitCase	1	1		1			0					
99110547	盒子召唤特效	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								3							0	1													-1	HitCase	1	0		0			0					
99110548	预置方尖碑碎裂特效	2	2				0			4		1.1			-1						FxMe1BioMd006010Born		-1			1					0	0	0								0							0	1													-1	HitCase	1	0		0			0					
99110550	光线瞄准	1	1	26		12	0			2		0.1			-1	1			0.05		FxYujingJu01		-1			1					0	0	0								0							0	1													0	HitCase	1	1		1			0					
99110551	方块坠落5米预警	2	2				0			2		1.5			-1	1			0.05		FxYujing1M10S		-1			1					0	0	0								3							0	1													0	HitCase	1	0		1			0					
99110552	方块坠落5米爆炸子弹	2	2				0			4		0.7			1	1			0.05		FxYujing1M10S		1			1					0	0	0								3							0	1				991105521									0	HitCase	1	0		1	0.65		1					
99110553	方块坠落5米爆炸特效	2	2				0			2		0.5			-1	1			0.05		FxMe1RocketMd002002Death		-1			1					0	0	0								3							0	1													0	HitCase		0		1			0					
99110554	0560特效消散	1	0.5	3	0	17.5	0			2		1			-1						LaserRedOut		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
99110555	0560特效生成	1	0.5	3	0	17.5	0			2		1			-1						LaserRedIn		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
99110556	0567特效消散	1	1	26	0	12	0			2		0.1			1						LaserRedOut		1			1					0	0	0								0	0	0	1		0		0	1					750317								2.2	HitCase	1	0		1			0					
99110557	斜射式短光照特效（三角启动）	1	0.5	2.6	0	0	0		180	2		1			-1						LaserRedIn		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
99110560	斜射式短光照特效（不改）	1	0.5	3	0	17.5	0			2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110561	斜射式短光照效果子弹	1	1	19	0	9	0			2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1					750315								2.2	HitCase	1	1		1			0					
99110564	斜射式短光照特效（三角）	1	0.5	2.6	0	0	0		180	2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110565	斜射式短光照特效（三角消散）	1	0.5	2.6	0	0	0		180	2		1			-1						LaserRedOut		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
99110566	直射式长光照效果子弹	1	1	26	0	12	0			2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1					750317								2.2	HitCase	1	0		1			0					
99110567	左斜射式短光照特效（主要）	1	0.5	3	0	0	0		110	2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110568	斜射式短光照效果子弹	1	1	19	0	9	0		290	2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110569	右射式短光照特效（主要）	1	0.5	3	0	0	0		250	2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110570	斜射式短光照效果子弹	1	1	19	0	9	0		70	2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110571	斜射式短光照特效（主要）	1	0.5	3	0	17.5	0			2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110572	斜射式短光照效果子弹	1	1	19	0	9	0			2		0.1	0		1								1			1					0	0	0								0	0	0	1		0		0	1					750317								2.2	HitCase	1	0		1			0					
99110573	中心柱直射式长光照左边特效	1	0.5	3	0	0	0		90	2		0.1			1						LaserRedLoop		1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110574	中心柱直射式长光照右边特效	1	0.5	3	0	0	0		270	2		0.1			1						LaserRedLoop		1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	0		1			0					
99110575	中心柱直射式长光照效果子弹	1	1	34	0	0	0		90	2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1					750136								2.2	HitCase	1	0		1			0					
99110576	580特效（1区域消散）	1	0.5	4	0	23	0			2		1			-1						LaserRedOut		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	1		1			0					
99110577	反射镜短光照效果子弹A	1	1	5	0	3	0			2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1					750313								2.2	HitCase	1	0		1			0					
99110578	580特效（1区域开始）	1	0.5	4	0	23	0			2		1			-1						LaserRedIn		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	1		1			0					
99110579	反射镜短光照效果子弹B	1	1	5	0	3	0			2		0.1			1								1			1					0	0	0								0	0	0	1		0		0	1					750314								2.2	HitCase	1	0		1			0					
99110580	直射式长光照特效（1区域主要）	1	0.5	4	0	23	0			2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	1		1			0					
99110581	直射式长光照特效（4区域主要）	1	0.5	5.5	0	31.5	0			2		0.1			-1						LaserRedLoop		-1			1					0	0	0								0	0	0	1		0		0	1													2.2	HitCase	1	1		1			0					
99110582	581特效消散（4区域主要）	1	0.5	5.5	0	31.5	0			2		1			-1						LaserRedOut		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
99110583	581特效启动（4区域主要）	1	0.5	5.5	0	31.5	0			2		1			-1						LaserRedIn		-1			1					0	0	0								0	0	0	1		0		1	1													2.2	HitCase	1	0		1			0					
90371101	弓箭手尖兵拔箭射击-伤害子弹	2	0.5				28		0	4		20			-1		FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991595								0	HitCase		0		1			1					
90371102	弓箭手尖兵拔箭射击-伤害子弹	2	0.5				28		15	4		20			-1	1	FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991591								0	HitCase		0		1			1					
90371103	弓箭手尖兵拔箭射击-伤害子弹	2	0.5				28		30	4		20			-1	1	FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991591								0	HitCase		0		1			1					
90371104	弓箭手尖兵拔箭射击-伤害子弹	2	0.5				28		-15	4		20			-1	1	FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991591								0	HitCase		0		1			1					
90371105	弓箭手尖兵拔箭射击-伤害子弹	2	0.5				28		-30	4		20			-1	1	FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991591								0	HitCase		0		1			1					
90371201	弓箭手尖兵快速射击-伤害子弹	1	0.5				26		0	4		10			-1		FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		-1			1					0	0	0								0							0	1					991595								0	HitCase		0		1			1					
90371202	弓箭手尖兵快速射击-分箭子弹1	1	0.4				30		5	4	1	10			-1		FxMe1BioMd004050Shouji			Bip001Prop1	FxMe1BioMd004050Jian01		-1			3	-70	0.5	10	0	0	0	0								0							0	1					991593								0	HitCase		0		1			1					
90371203	弓箭手尖兵快速射击-分箭子弹2	1	0.4				30		-5	4	1	10			-1		FxMe1BioMd004050Shouji			Bip001Prop1	FxMe1BioMd004050Jian01		-1			3	70	0.5	10	0	0	0	0								0							0	1					991593								0	HitCase		0		1			1					
90371204	弓箭手尖兵快速射击-分箭子弹3	1	0.4				30		0	4	1	10			-1		FxMe1BioMd004050Shouji			Bip001Prop1	FxMe1BioMd004050Jian01		-1			3	0	0.5	10	0	0	0	0								0							0	1					991593								0	HitCase		0		1			1					
90371401	弓箭手尖兵弓挥击-伤害子弹	3	3	150			0			4		0.1			-1		FxDibingShouji						-1			1					0	0	0								0							0	1				903714011	991592								0	HitCase		0		1			1					
90371501	弓箭手尖兵跳跃射击-伤害子弹	2	0.4				25		0	4		2		1	1		FxDibingShouji			Bip001Prop1	FxMe1BioMd004050Jian02		1			1					0	0	0								0	1		1	90371503	1		0	1													0	HitCase		0		1			0					
90371503	弓箭手尖兵跳跃射击-子子弹	2	1.4				0			4		0.1			-1								-1			1					0	0	0								2							0	1					991594	991581							0	HitCase		0		1			1					
95130201	弹幕用提法旋转波浪吟唱-正前方子弹	2	0.1				0.9		0	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130202	弹幕用提法旋转波浪吟唱-左前方子弹	2	0.1				0.9		-60	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130203	弹幕用提法旋转波浪吟唱-左后方子弹	2	0.1				0.9		-120	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130204	弹幕用提法旋转波浪吟唱-右前方子弹	2	0.1				0.9		60	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130205	弹幕用提法旋转波浪吟唱-右后方子弹	2	0.1				0.9		120	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130206	弹幕用提法旋转波浪吟唱-后方子弹	2	0.1				0.9		180	4		20			1						FxMb1VirginbioMd030001Attack14		1			1	0				0	0	0								0							0	1													0.4	HitCase		0		1			0					
95130208	弹幕用提法旋转波浪吟唱-8	2	0.1				0			4		0.1			-1								-1			1					0	0	0								0							0	1													0	HitCase		0		1			0					
99160501	剑客影袭-伤害子弹1	1	3	5	0	0	50			4		0.5			-1		FxMo1SsjkMd000004Attack05Shouji						-1			1					0	0	0								3							4	1				991605011	902503								0	HitCase	1	0		1			1					
99160502	剑客影袭-预警子弹2	1	3	15	0	10	0			4	0	0.5			-1						FxNpcYujing02		-1			1					0	0	0								3							4	1													0	HitCase	1	0		1			0					
99160503	剑客影袭-特效子弹	2	0.1			1	0			4		3			-1						FxMo1SsjkMd000004Attack05		-1			1					0	0	0								3							4	1													0	HitCase		0		1			0					
99200510	绿色血包定点	2	0.3				0			4		0.1		1	-1								-1			1					0	0	0								3	0.1		1	99200511	1		0	1													0	HitCase		0		1	999	1	0					
99200511	·····	2	0.5				0			4		999		1	1	0			3		FxDropCure		1			1					0	0	0								2			1		1		2	1					991891								0.7	HitCase		0		1			0					
99200512	红色攻击包定点	2	0.3				0			4		0.1		1	-1								-1			1					0	0	0								3	0.1		1	99200513	1		0	1													0	HitCase		0		1	999	1	0					
99200513	·····	2	0.5				0			4		999			1	0			3		FxDropAttack		1			1					0	0	0								2							2	1					991752								0.7	HitCase		0		1			0					
99200514	绿色血包Drop	2	0.3				8			4		999		1	-1						FxDropCure		-1			3	-80	0.1	10	0	0	0	0								3	999		1	99200515	1		4	1													1	HitCase		0		1	999	1	0					
99200515	·····	2	0.5				0			4		999			1	0			3		FxDropCure		1			1					0	0	0								2							2	1					991891								0	HitCase		0		1			0					
99200521	掉落螺母1	2	1				5			4		999		1	-1						FxDrop01		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200531	1		4	1													1	HitCase		0		1	999	1	0					
99200522	掉落螺母2	2	1				5			4		999		1	-1						FxDrop02		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200532	1		4	1													1	HitCase		0		1	999	1	0					
99200523	掉落螺母3	2	1				5			4		999		1	-1						FxDrop03		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200533	1		4	1													1	HitCase		0		1	999	1	0					
99200531	螺母1	2	3				0	0		4		999		1	1						FxDrop01		1			1					0	0	0								2	999		1	99200541	1		2	1					720011								0.2	HitCase		0		1			0					
99200532	螺母2	2	3				0	0		4		999		1	1						FxDrop02		1			1					0	0	0								2	999		1	99200542	1		2	1					720012								0.2	HitCase		0		1			0					
99200533	螺母3	2	3				0	0		4		999		1	1						FxDrop03		1			1					0	0	0								2	999		1	99200543	1		2	1					720013								0.2	HitCase		0		1			0					
99200541	螺母1	2	10				0	0		4		1		1	-1						FxDrop01BeHit		-1			1					0	0	0								2			1	99200551	1	1	2	1													0	HitCase		0		1			0					
99200542	螺母1	2	10				0	0		4		1		1	-1						FxDrop02BeHit		-1			1					0	0	0								2			1	99200552	1	1	2	1													0	HitCase		0		1			0					
99200543	螺母1	2	10				0	0		4		1		1	-1						FxDrop03BeHit		-1			1					0	0	0								2			1	99200553	1	1	2	1													0	HitCase		0		1			0					
99200551	螺母1	2	0.3				10	0		4	1	999		1	1		FxDrop01Bing				FxDrop01		1			1	200				0	0	0								2							2	1					720011								0.2	HitCase		0		1			0					
99200552	螺母2	2	0.3				10	0		4	1	999		1	1		FxDrop02Bing				FxDrop02		1			1	200				0	0	0								2							2	1					720012								0.2	HitCase		0		1			0					
99200553	螺母3	2	0.3				10	0		4	1	999		1	1		FxDrop03Bing				FxDrop03		1			1	200				0	0	0								2							2	1					720013								0.2	HitCase		0		1			0					
99200554	强化子弹	2	0.3				15	0		2	1	999		1	1						FxMb1VirginbioMd030001Attack14		1			3	-45	-0.1	10	0	0	0	0								3							4	1													0.7	Bone012		0		1		1	0					
99201501	掉落螺母1	2	1				3			4		1.5		1	-1						FxDropDead		-1			3	-10	0.2	10	0	0	0	0								3							4	1													1	HitCase		0		1		1	0					
99201502	掉落螺母2	2	1				3			4		1.5		1	-1						FxDropDead		-1			3	-10	0.2	10	0	0	0	0								3							4	1													1	HitCase		0		1		1	0					
99201503	掉落螺母3	2	1				3			4		1.5		1	-1						FxDropDead		-1			3	-10	0.2	10	0	0	0	0								3							4	1													1	HitCase		0		1		1	0					
99202521	掉落螺母1	2	1				5			4		999		1	-1						FxDrop01		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200531	1		4	1													1	HitCase		0		1	999	1	0					
99202522	掉落螺母2	2	1				5			4		999		1	-1						FxDrop02		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200532	1		4	1													1	HitCase		0		1	999	1	0					
99202523	掉落螺母3	2	1				5			4		999		1	-1						FxDrop03		-1			3	-45	-0.1	10	0	0	0	0								3	999		1	99200533	1		4	1													1	HitCase		0		1	999	1	0					
99202531	螺母1	2	3				0	0		4		999		1	1						FxDrop01		1			1					0	0	0								2	999		1	99200541	1		2	1					995921								0.2	HitCase		0		1			0					
99202532	螺母2	2	3				0	0		4		999		1	1						FxDrop02		1			1					0	0	0								2	999		1	99200542	1		2	1					995922								0.2	HitCase		0		1			0					
99202533	螺母3	2	3				0	0		4		999		1	1						FxDrop03		1			1					0	0	0								2	999		1	99200543	1		2	1					995923								0.2	HitCase		0		1			0					
99202541	螺母1	2	10				0	0		4		1		1	-1						FxDrop01BeHit		-1			1					0	0	0								2			1	99200551	1	1	2	1													0	HitCase		0		1			0					
99202542	螺母1	2	10				0	0		4		1		1	-1						FxDrop02BeHit		-1			1					0	0	0								2			1	99200552	1	1	2	1													0	HitCase		0		1			0					
99202543	螺母1	2	10				0	0		4		1		1	-1						FxDrop03BeHit		-1			1					0	0	0								2			1	99200553	1	1	2	1													0	HitCase		0		1			0					
99202551	螺母1	2	0.3				10	0		4	1	999		1	1		FxDrop01Bing				FxDrop01		1			1	200				0	0	0								2							2	1					995921								0.2	HitCase		0		1			0					
99202552	螺母2	2	0.3				10	0		4	1	999		1	1		FxDrop02Bing				FxDrop02		1			1	200				0	0	0								2							2	1					995922								0.2	HitCase		0		1			0					
99202553	螺母3	2	0.3				10	0		4	1	999		1	1		FxDrop03Bing				FxDrop03		1			1	200				0	0	0								2							2	1					995923								0.2	HitCase		0		1			0					
