Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
20510302	510302-超算空间对人增益-禁锢	2	3				0			3		3			-1	1			0.05				-1			1					0	0	0	3							4	3		0	0		100064								0	HitCase		0					0	1				
20510303	510303-超算空间特效-禁锢	2	3				0			4		3.3			-1						FxWeaponExChaosuankongjian		-1			1					0	0	0	3							4	3		0	0										0	HitCase		0					0	1				
20510401	510401-200%能量长矛-流星落	2	1.5				0			4		0.1			-1							0.3	-1			1					0	0	0	3							4	3		0.2	0.1		510402								0	HitCase		0					0	1				
20510402	510402-200%能量长矛特效-流星落	2	1.5				0			4		0.6			-1						FxWeaponExChangmaoShouji		-1			1					0	0	0	3							4	3		0	0										0	HitCase		0					0	1				
20600504	600504-几率炮弹-预约套	2	0.3				0			4		3			-1						FxR2KalieninaAttack51Dandao		-1			1					0	0	0	3	0.15		1	20600505			4	3		0.2	0.1										0	HitCase		0					0	1				
20600505	600504-炮弹伤害-预约套	2	2				0			4		0.3			-1		FxR2KalieninaAttack11Shouji						-1			1					0	0	0	2			1	20600506			2	2		0.2	0.1	206005051	600505							206005052	1.2			0					0	1				
20600506	600506-全震屏-预约套	2	99				0			4		0.2			1								1			1					0	0	0	2							2	3		0.2	0.1		600507								0	HitCase		0					0	1				
20620103	620103-200%超算全屏伤害-5星极限闪避	2	99				0			4		1			-1						FxWeaponExDiankuo		-1			1					0	0	0	3							4	3		0.2	0.1	206201031	620104								0	HitCase		0					0	1				
20620207	620207-属性光环-特效与伤害-5星元素辅助	2	5				0			3		5			-1	1			0.5		FxEquipYuansuGuanghuan		-1			1					0	0	0	3		0.5	999	20620208			4	3		0	0		620208	620209	620210	620211					0	HitCase		0					0	1				
20620208	620208-属性光环-抗性与重置-5星元素辅助	2	5				0			3		0.2			-1								-1			1					0	0	0	2							2	3		0	0		620212	620213	620214	620215	620216				0	HitCase		0					0	1				
20620411	620411-半径5属性效果-5星坦克元素	2	5				0			4		0.1			-1								-1			1					0	0	0	3							4	3		0	0		620407	620408	620409	620410	620412				0	HitCase		0					0	1				
20620904	620904-礼物1掉落-5星圣诞意识套	2	0.8				8			4		9999		1	-1						FxEquipChristmasBox07		-1			3	-50	-0.15	2	0	0	0	0	3	9999		1	20620905	1		4	3		0	0										1	HitCase		0		0	999	1	0	1				
20620905	620905-礼物1烟雾-5星圣诞意识套	2	0.8				0			4		1			-1						FxEquipChristmasBox08		-1			1					0	0	0	2	0.3		1	20620906			2	3		0	0										0.5	HitCase		0		0		1	0	1				
20620906	620906-礼物1落地-5星圣诞意识套	2	0.8			0.2	0			4		9999			1						FxEquipChristmasBox01		1			1					0	0	0	2							2	3		0	0		620905	620906	620909	620910					0.5	HitCase		0		0			0	1				
20620907	620907-礼物2掉落-5星圣诞意识套	2	0.8				8			4		9999		1	-1						FxEquipChristmasBox07		-1			3	-50	-0.15	2	0	0	0	0	3	9999		1	20620908	1		4	3		0	0										1	HitCase		0		0	999	1	0	1				
20620908	620908-礼物2烟雾-5星圣诞意识套	2	0.8				0			4		1			-1						FxEquipChristmasBox08		-1			1					0	0	0	2	0.3		1	20620909			2	3		0	0										0.5	HitCase		0		0		1	0	1				
20620909	620909-礼物2落地-5星圣诞意识套	2	0.8			0.2	0			4		9999			1						FxEquipChristmasBox02		1			1					0	0	0	2							2	3		0	0		620905	620907	620909	620910					0.5	HitCase		0		0			0	1				
20620910	620910-礼物3掉落-5星圣诞意识套	2	0.8				8			4		9999		1	-1						FxEquipChristmasBox07		-1			3	-50	-0.15	2	0	0	0	0	3	9999		1	20620911	1		4	3		0	0										1	HitCase		0		0	999	1	0	1				
20620911	620911-礼物3烟雾-5星圣诞意识套	2	0.8				0			4		1			-1						FxEquipChristmasBox08		-1			1					0	0	0	2	0.3		1	20620912			2	3		0	0										0.5	HitCase		0		0		1	0	1				
20620912	620912-礼物3落地-5星圣诞意识套	2	0.8			0.2	0			4		9999			1						FxEquipChristmasBox03		1			1					0	0	0	2							2	3		0	0		620905	620908	620909	620910					0.5	HitCase		0		0			0	1				
20621006	621006-2020春节红包-红包1	2	0.25				0		-135	4		10			-1	1	FxTongyongFireShouji		0.5		FxEquipSpringFestival01		-1			2	240	0	1.5	1.5	0	0	0	0							0	3		0.2	0.1	206210061	621007								1.2	HitCase		1		0			0	1				
20621007	621006-2020春节红包-红包2	2	0.25				0		-45	4		10			-1	1	FxTongyongFireShouji		0.5		FxEquipSpringFestival01		-1			2	240	0	1.5	1.5	0	0	0	0							0	3		0.2	0.1	206210071	621007								1.2	HitCase		1		0			0	1				
20621008	621006-2020春节红包-红包3	2	0.25				0		45	4		10			-1	1	FxTongyongFireShouji		0.5		FxEquipSpringFestival01		-1			2	240	0	1.5	1.5	0	0	0	0							0	3		0.2	0.1	206210081	621007								1.2	HitCase		1		0			0	1				
20621009	621006-2020春节红包-红包4	2	0.25				0		135	4		10			-1	1	FxTongyongFireShouji		0.5		FxEquipSpringFestival01		-1			2	240	0	1.5	1.5	0	0	0	0							0	3		0.2	0.1	206210091	621007								1.2	HitCase		1		0			0	1				
20630123	630123-元素治疗-6星元素辅助	2	2.5				300			3	1	1.1			-1								-1			1					0	0	0	3							4	3		0	0		630118	630119	630120	630121	630122				0	HitCase		0					0	1				
20630124	630124-元素治疗刷新-6星元素辅助	2	2.5				300			3	1	1.1			-1								-1			1					0	0	0	3							4	3		0.2	0.1		630126								0	HitCase		0					0	1				
20630214	631214-物理治疗-6星物理辅助	2	2.5				300			3	1	1.1			-1								-1			1					0	0	0	3							4	3		0	0		630212	630213	630216						0	HitCase		0					0	1				
20630804	630804-红黄蓝冲击波-6星消球套	2	6				0			4		0.5			-1						FxEquipBall64Chongjibo		-1			1					0	0	0	3							4	3		0.2	0.1	206308041	630808								0	HitCase		0					0	1				
20630907	630907-暗区域-6星暗元素套	2	3.5				0			4		5			-1	1			0.5		FxEquipDarkAtk64Anying		-1			1					0	0	0	3							4	3		0	0		630908	630912							0	HitCase		0					0	1				
20631007	631007-冰径伤害-6星冰元素套	2	0.5			-0.3	300			4	1	0.1			-1		FxTongyongIceShouji						-1			1					0	0	0	3							4	3		0.2	0.1		631011	631008							0	HitCase		0					0	1				
20631107	631107-雷暴-6星雷元素套	2	3.5				0			4		0.5			-1		FxTongyongEleShouji						-1			1					0	0	0	3							4	3		0.2	0.1	206311071	631109	631108							0	HitCase		0					0	1				
20631108	621108-雷暴特效-6星雷元素套	2	0.3				0			4		1.2			-1						FxEquipEleAtk64Leibao		-1			1					0	0	0	3							4	3		0	0										0	HitCase		0					0	1				
20631110	631110-闪电链-6星雷元素套	2	99				0			4		1.2			-1								-1			1					0	0	0	3							4	3		0.2	0.1	206311101	631112								0	HitCase		0					0	1				
20631207	631207-爆炸-6星火元素套	2	2				0			4		0.3			-1		FxTongyongFireShouji						-1			1					0	0	0	3							4	3		0.2	0.1	206312071	631210								0	HitCase		0					0	1				
20631208	631208-爆炸特效-6星火元素套	2	0.3				0			4		1.25			-1						FxEquipFireAtk64Baozha		-1			1					0	0	0	3							4	3		0	0										1	HitCase		0					0	1				
10020101	红球1消-1	1	3	6		3	0			4		0.3			-1	1	FxR1LuxiyaAttack11Shouji01		0.1				-1			1					0	0	0	0							0	3	20	0.1	0.08	100201011	100220								1.2			1					1	1				
10020103	红球1消-3	2	3			3	0			4		0.3			-1	1			0.05				-1			1					0	0	0	0							0	3	0	0	0		100223								1.2			1					1	1				
10020201	红球2消-1	1	3	6		3	0			4		0.3			-1	1	FxR1LuxiyaAttack11Shouji01		0.1				-1			1					0	0	0	0							0	3	20	0.1	0.08	100202011	100221								1.2			1					1	1				
10020203	红球2消-3	2	3			3	0			4		0.3			-1	1			0.05				-1			1					0	0	0	0							0	3		0.2	0.1		100224								1.2			1					1	1				
10020301	红球3消-1	1	3	6		3	0			4		0.3			-1	1	FxR1LuxiyaAttack11Shouji01		0.1				-1			1					0	0	0	0							0	3	20	0.1	0.08	100203011	100222								1.2			1					1	1				
10020303	红球3消-3	2	3			3	0			4		0.3			-1	1			0.05				-1			1					0	0	0	0							0	3		0.2	0.1		100225								1.2			1					1	1				
10020401	黄球1消-1	1	3	6		3	0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	3	0	0.2	0.15	100204011	100230	100272				100272			1.2			0					1	1				
10020501	黄球2消-1	1	3	6		3	0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	3	0	0.2	0.15	100205011	100231	100272				100272			1.2			0					1	1				
10020601	黄球3消-1	1	3	6		3	0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	3	0	0.2	0.15	100206011	100232	100272				100272			1.2			0					1	1				
10020707	大招-7	2	5				0			4		1.4			-1	1	FxR1LuxiyaAttack51Shouji		0.2				-1			1					0	0	0	0							0	3		0.2	0.1	100207071	100262								1.2			0					1	1				
10020708	大招-8	2	5				0			4		0.1			-1		FxR1LuxiyaAttack51Shouji						-1			1					0	0	0	0							0	3		0.2	0.1	100207081	100263	100273				100273			1.2			0					1	1				
10020719	大招-19	2	999				0			4		0.1			-1								-1			1					0	0	0	0							0	3		0.2	0		100257								0	HitCase		0					0	1				
10020801	普攻-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack01Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1	100208011	100205							100208012	1.2			0					1	1				
10020901	普攻-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack02Shouji01						-1			1					0	0	0	0							0	3	90	0.2	0.08	100209011	100206							100209012	1.2			0					1	1				
10020902	普攻-2	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack02Shouji02						-1			1					0	0	0	0							0	3	90	0.2	0.08	100209021	100206								1.2			0					1	1				
10021001	普攻-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack03Shouji01						-1			1					0	0	0	0							0	3	300	0.2	0.1	100210011	100207	100270				100270		100210012	1.2			0					1	1				
10021101	普攻-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack04Shouji01						-1			1					0	0	0	0							0	3	60	0.2	0.1	100211011	100208							100211012	1.2			0					1	1				
10021201	普攻-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack05Shouji01						-1			1					0	0	0	0							0	3	30	0.2	0.08	100212011	100209							100212012	1.2			0					1	1				
10021202	普攻-2	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack05Shouji02						-1			1					0	0	0	0							0	3	30	0.2	0.08	100212021	100209							100212022	1.2			0					1	1				
10021301	普攻-1	1	2	4		2	0			4		0.1			-1		FxR1LuxiyaAttack06Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.15	100213011	100210	100271				100271			1.2			0					1	1				
10021401	特殊攻击-1	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1	100214011	100211							100214012	1.2			0					1	1				
10021402	特殊攻击-2	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1		100211								1.2			0					1	1				
10021403	特殊攻击-位移到419帧，大概1米	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1	100214031	100211							100214032	1.2			0					1	1				
10021404	特殊攻击-4	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1		100211								1.2			0					1	1				
10021501	特殊攻击-1	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack42Shouji01						-1			1					0	0	0	0							0	3	80	0.2	0.1	100215011	100212							100215012	1.2			0					1	1				
10021502	特殊攻击-2	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack42Shouji01						-1			1					0	0	0	0							0	3	80	0.2	0.1		100212								1.2			0					1	1				
10021503	特殊攻击-位移到457帧，大概0.8米	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack42Shouji02						-1			1					0	0	0	0							0	3	90	0.2	0.1	100215031	100212							100215032	1.2			0					1	1				
10021504	特殊攻击-4	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack42Shouji02						-1			1					0	0	0	0							0	3	90	0.2	0.1		100212								1.2			0					1	1				
10021601	特殊攻击-1	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1	100216011	100213							100216012	1.2			0					1	1				
10021602	特殊攻击-2	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1		100213								1.2			0					1	1				
10021603	特殊攻击-3	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1	100216031	100213							100216032	1.2			0					1	1				
10021604	特殊攻击-4	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1		100213								1.2			0					1	1				
10021605	特殊攻击-5	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji03						-1			1					0	0	0	0							0	3	0	0.2	0.1		100214								1.2			0					1	1				
10021606	特殊攻击-6	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack43Shouji03						-1			1					0	0	0	0							0	3	0	0.2	0.1	100216061	100214	100271				100271			1.2			0					1	1				
10021701	特殊攻击-1	1	2	4		2	0			4		0.1			-1		FxR1LuxiyaAttack44Shouji01						-1			1					0	0	0	0							0	3	0	0.2	0.1		100214								1.2			0					1	1				
10021702	特殊攻击-位移到550帧，大概2米	1	2	4		2	0			4		0.1			-1		FxR1LuxiyaAttack44Shouji01						-1			1					0	0	0	0							0	3	0	0.2	0.1	100217021	100214	100272				100272			1.2			0					1	1				
10022004	蓝球1消-4	2	3				0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100220041	100237								1.2			0					1	1				
10022104	蓝球2消-4	2	3				0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100221041	100238								1.2			0					1	1				
10022204	蓝球3消-4	2	3				0			4		0.1			-1		FxR1LuxiyaAttack31Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100222041	100239								1.2			0					1	1				
10022401	出场技-1	1	3	6		3	0			4		0.3			-1	1	FxR1LuxiyaAttack11Shouji01		0.1				-1			1					0	0	0	0							0	3	20	0.1	0.08	100224011	100222								1.2			1					1	1				
10022403	出场技-3	2	3			3	0			4		0.3			-1	1			0.05				-1			1					0	0	0	0							0	3		0.2	0.1		100225								1.2			1					1	1				
10022501	援助技能（双刀一套）-1	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack41Shouji01		0.05				-1			1					0	0	0	0							0	3	270	0.2	0.08	100225011	100253							100225012	1.2			0					1	1				
10022502	援助技能（双刀一套）-2	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack41Shouji02		0.05				-1			1					0	0	0	0							0	3	270	0.2	0.08	100225021	100253							100225022	1.2			0					1	1				
10022506	援助技能（双刀一套）-6	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack42Shouji01		0.05				-1			1					0	0	0	0							0	3	80	0.2	0.08	100225061	100254							100225062	1.2			0					1	1				
10022507	援助技能（双刀一套）-7	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack42Shouji02		0.05				-1			1					0	0	0	0							0	3	90	0.2	0.08	100225071	100254							100225072	1.2			0					1	1				
10022511	援助技能（双刀一套）-11	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack43Shouji01		0.05				-1			1					0	0	0	0							0	3	270	0.2	0.08	100225111	100255							100225112	1.2			0					1	1				
10022512	援助技能（双刀一套）-12	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack43Shouji02		0.05				-1			1					0	0	0	0							0	3	270	0.2	0.08	100225121	100255							100225122	1.2			0					1	1				
10022513	援助技能（双刀一套）-13	1	2	3		1.5	0			4		0.1			-1	1	FxR1LuxiyaAttack43Shouji03		0.05				-1			1					0	0	0	0							0	3	0	0.2	0.12	100225131	100255							100225132	1.2			0					1	1				
10022517	援助技能（双刀一套）-17	1	2	4		2	0			4		0.1			-1	1	FxR1LuxiyaAttack44Shouji01		0.05				-1			1					0	0	0	0							0	3	0	0.2	0.12	100225171	100256							100225172	1.2			0					1	1				
10022801	超级极限闪避对我-1	2	666				0			1		0.1			1								1			1					0	0	0	1			1	10022802			1	3		0.2	0.1		100061	100064	100072						0	HitCase		0					0	1				
10022802	超级极限闪避对我-2	2	0.3				0			4		4			-1						FxJixianshanbi		-1			1					0	0	0	0							0	3		0.2	0.1										0	HitCase		0					0	1				
10022803	超级极限闪避对怪-1	2	666				0			4		0.1			-1								-1			1					0	0	0	1							1	3		0.2	0.1		100061	100062	900030						0	HitCase		0					0	1				
10022804	普通闪避对我-1	2	666				0			1		0.1			1								1			1					0	0	0	1							1	3		0.2	0.1		100061								0	HitCase		0					0	1				
10022805	普通闪避对怪-1	2	666				0			4		0.1			-1								-1			1					0	0	0	1							1	3		0.2	0.1		100061	900030							0	HitCase		0					0	1				
10022810	助战消失通用特效-4	2	0.3				0			3		2			-1						FxQte		-1			1					0	0	0	1							1	3		0.2	0.1										0	HitCase		0					0	1				
10023003	刺杀动作-3	1	1.5	3		1.5	0			4		0.1			-1								-1			1					0	0	0	0							0	3		0.2	0.1	100230031	200109							100230032	1.2			0					0	1				
10023004	刺杀动作-4	1	1.5	3		1.5	0			4		0.1			-1								-1			1					0	0	0	0							0	3	270	0.2	0.1	100230041	100205							100230042	1.2			0					0	1				
10023101	普攻1（突进）-1	1	1.5	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack01Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1	100231011	100205							100231012	1.2			0					1	1				
10023201	双刀1（突进）-1	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1	100232011	100211							100232012	1.2			0					1	1				
10023202	双刀1（突进）-2	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji01						-1			1					0	0	0	0							0	3	270	0.2	0.1		100211								1.2			0					1	1				
10023203	双刀1（突进）-3	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1	100232031	100211							100232032	1.2			0					1	1				
10023204	双刀1（突进）-4	1	2	3		1.5	0			4		0.1			-1		FxR1LuxiyaAttack41Shouji02						-1			1					0	0	0	0							0	3	270	0.2	0.1		100211								1.2			0					1	1				
