Id	CharacterId	MoodMinValue	MoodMaxValue	State	Content[1]	Time[1]	Content[2]	Time[2]	Content[3]	Time[3]	Content[4]	Time[4]	Content[5]	Time[5]	Content[6]	Time[6]
145	1031001	0	0	IDLE	似乎偶尔偷偷懒也不错呢……	2000										
146	1031001	0	0	IDLE	盯——	2000	那个指挥官……	2000	请问你有看到我放在这儿的包裹吗？	2000	不、不是，我没有怀疑是你拿走……	2000	那可以和我一起去柜子附近找找吗？	2000		
147	1031001	0	0	IDLE	找到了！太感谢你啦指挥官！	2000										
148	1031001	0	0	IDLE	嗯……	2000	虽然露西亚说已经没问题了……	2000	但是手臂毕竟是配适度严格的部件……	2000	希望露西亚已经能适用她新的手臂吧！	2000				
149	1031001	0	0	IDLE	露西亚压力也不小，我也得在战场上更努力才行呢！	2000										
150	1031001	0	0	IDLE	指挥官怎么来了？是要准备出战？	2000	哦哦，原来只是过来看看丽芙吗~	2000	也不是不喜欢战斗啦……毕竟这是我们的职责……	2000	只不过受伤甚至丢掉性命，真的很让人难过呢……	2000	抱歉，擅自低落起来……所以指挥官可以、可以摸摸丽芙的头来安慰一下吗？	2000		
151	1031001	0	0	IDLE	谢、谢谢指挥官！	2000										
152	1031001	0	0	IDLE	……	2000	诶！是指挥官！	2000	我、我是在想关于数据和药剂的事情……	2000	虽然现在是休息时间，总要有备无患才好呀。	2000	当然……如、如果指挥官可以夸奖一下丽芙的话……	2000		
153	1031001	0	0	IDLE	我、我会继续加油的！	2000										
154	1031001	0	0	IDLE	这些装饰品这么可爱，指挥官是从哪里找到的？	2000	真是想不到指挥官也会用这些来装饰宿舍呢……	2000	诶！就、就是想看看我笑的样子吗……	2000						
155	1031001	0	0	IDLE	我……我会经常笑的，指挥官。	2000										
156	1031001	0	0	IDLE	我昨天在资料库里找到了一本很新奇的医疗书籍！	2000	里面说，世界上还有很多不需要药和器械就能治愈伤痛的方法。	2000	其中一个就书积极意义向的肢体触碰~	2000	例如抚摸头部来赞赏或者安抚某人。	2000				
157	1031001	0	0	IDLE	诶、诶！指挥官这是……？丽芙……丽芙有点开心呢。	2000										
158	1031001	0	80	IDLE	我很喜欢这里的感觉呢！	2000	这是一种……从来没体会过的温馨感。	2000	以前？不说以前的事啦！	2000	现在能和指挥官一起在这里，就很幸福啦！	2000				
159	1031001	0	80	IDLE	关心大家的状况是我的责任也是我的习惯……	2000	疲倦？不……构造体是不会有这种感觉的呢……	2000	但是有的时候也会想……	2000	会有人想我一样，如此关心我吗？	2000	然后，这个愿望似乎实现了呢。	2000		
160	1031001	0	100	IDLE	这个地方让意识海都放松了下来~	2000	感觉真的很适合休息呢……	2000	如果指挥官……也、也能……	2000	也能待久一点就好啦……	2000				
161	1031001	0	100	IDLE	为什么喜欢日出和日落？	2000	有的人是喜欢这种一天结束一天开始的周而复始之感吧~	2000	我想……我喜欢它是因为这能切实地感受到自己还活着，时间还在流逝的感觉吧！	2000						
162	1031001	0	100	IDLE	指挥官，我以前见过不少好看的房间布置	2000	如果有需要的话我想我应该也能帮上您的忙！	2000	别的不说，至少物资方面我可以稍微出点力呀！	2000						
163	1031001	0	100	IDLE	指挥官，这个是您需要的吗？	2000	我之前帮忙打扫卫生的时候，从神威房间里找到的！	2000	我差点以为是垃圾放进回收站，还好那天被叫走了……	2000						
201	1011002	0	10	IDLE	一定要待在这里吗？	2000										
202	1011002	0	10	IDLE	不用执行任务吗？在这浪费时间？	2000										
203	1011002	0	10	IDLE	至少收拾得更好一点吧。	2000										
204	1011002	0	10	IDLE	我的工具套装有带过来吗？	2000										
205	1011002	0	30	IDLE	一定要待在这里吗？	2000										
206	1011002	0	30	IDLE	不用执行任务吗？在这浪费时间？	2000										
207	1011002	0	30	IDLE	至少收拾得更好一点吧。	2000										
208	1011002	0	30	IDLE	我的工具套装有带过来吗？	2000										
209	1011002	0	30	IDLE	放心，我的枪没有带过来这里。	2000										
210	1011002	0	50	IDLE	别让我和那些聒噪的家伙一块儿就行。	2000										
211	1011002	0	50	IDLE	对我来说，就是换个地方工作罢了。	2000										
212	1011002	0	50	IDLE	如果没人打扰，我很愿意待在这。	2000										
213	1011002	0	50	IDLE	指挥官也可以多待一会儿，你的那些小动静打扰不到我。	2000										
214	1011002	0	50	IDLE	不用在意，只是在做些小玩意。	2000										
215	1011002	0	80	IDLE	如果没人打扰，我很愿意待在这。	2000										
216	1011002	0	80	IDLE	指挥官也可以多待一会儿，你的那些小动静打扰不到我。	2000										
217	1011002	0	80	IDLE	不用在意，只是在做些小玩意。	2000										
218	1011002	0	80	IDLE	在这里是挺轻松的。	2000										
219	1011002	0	100	IDLE	放心吧，就算在这，只要你下达命令，我就会马上执行。	2000										
220	1011002	0	100	IDLE	我不是不喜欢这种地方，只要你在就行。	2000										
221	1011002	0	100	IDLE	指挥官，还有什么小把戏也一起使出来吧，放心，我不会戳穿你的	2000										
222	1011002	0	100	IDLE	看来我又做了一个正确的决定，听你的话待在这里。	2000										
223	1011002	0	100	IDLE	等我做完这个……就送给你吧。	2000										
224	1011002	0	30	IDLE	啧。	2000										
225	1011002	0	30	IDLE	嗯……	2000										
226	1011002	0	30	IDLE	→_→	2000										
227	1011002	0	30	IDLE	无聊……	2000										
228	1011002	0	30	IDLE	没意思。	2000										
229	1011002	0	50	IDLE	啧。	2000										
230	1011002	0	50	IDLE	嗯……	2000										
231	1011002	0	50	IDLE	→_→	2000										
232	1011002	0	50	IDLE	无聊……	2000										
233	1011002	0	50	IDLE	没意思。	2000										
234	1011002	0	80	IDLE	哼、哼~	2000										
235	1011002	0	80	IDLE	有事吗？	2000										
236	1011002	0	80	IDLE	小心一点。	2000										
237	1011002	0	100	IDLE	找我吗？	2000										
238	1011002	0	100	IDLE	这个……还有这个，嗯。	2000										
239	1011002	0	100	IDLE	伤脑筋。	2000										
240	1011002	0	100	IDLE	快过来吧。	2000										
241	1011002	0	100	IDLE	怎么了？	2000										
242	1011002	0	0	IDLE	高负荷运转会导致构造体内部机能消耗成倍增加。	2000	也会加速珍稀零件的磨损速率。	2000	我说这么多你都还没明白构造体也是需要去床上休息一下的吗？	2000						
243	1011002	0	0	IDLE	不错，还是知道开窍的。	2000										
244	1011002	0	0	IDLE	看不出来你对这些小玩意还挺上心的。	2000	不过你是怎么样做到把它折腾成这副样子的？	2000	要我修也不是不行，只不过我现在太累了，想去坐坐。	2000						
245	1011002	0	0	IDLE	逗你玩儿的，我歇会儿就去帮你修那个机器人。	2000										
246	1011002	0	0	IDLE	我找不到我的精密螺旋钻了，该不会是你拿来用然后乱放了吧？	2000	我……咳，我知道你不会乱动我的东西。	2000	诶？你要帮我找吗？	2000	那……就拜托你找一下那些柜子吧。	2000				
247	1011002	0	0	IDLE	找到了，抱歉……刚才……嗯，你想要个小机器人吗？	2000										
248	1011002	0	0	IDLE	神威那家伙真是太吵了……	2000	但是谁让他现在编入了灰鸦呢。	2000	每次都在我耳边哔哩吧啦……	2000						
249	1011002	0	0	IDLE	哼，放心吧，我不会打他的。	2000										
250	1011002	0	0	IDLE	……	2000	嗯？你过来了啊……	2000	没什么，只不过研究方面有些瓶颈罢了，不用担心。	2000	真这么想让我开心起来……？	2000	那你就看着……安慰一下？	2000		
251	1011002	0	0	IDLE	你、你怎么……怎么动手动脚的！	2000										
252	1011002	0	0	IDLE	怎么？在找我？	2000	想问问我一些构造体的事？	2000	这个你去资料馆不就好了？	2000	想知道男性构造体的头发摸起来是什么触感……？	2000				
253	1011002	0	0	IDLE	……不就是普通的感觉吗……倒是你的手，挺暖和的。	2000										
254	1011002	0	0	IDLE	你今天挺闲的，战术布置之类的工作做好了吗？	2000	如果有不会的，问问我也是可以的。	2000	我会勉为其难地为你讲解分析。	2000	这可是非常难得的知识汲取机会~	2000	嗯？要奖励我？	2000		
255	1011002	0	0	IDLE	摸、摸摸头也算奖励吗？！	2000										
256	1011002	0	0	IDLE	你从丽芙那里学到的治愈方法？	2000	不用打针也不用机械辅助？	2000	想找我实验？	2000	行吧，那让我看看这个‘摸摸头’是什么治疗方法。	2000				
257	1011002	0	0	IDLE	……这哪是治愈方法！我的意识海温度在上升……	2000										
258	1011002	0	80	IDLE	之前你制定的战术很不错，尤其是配合的方面。	2000	干嘛，我从来不会吝啬自己的夸赞。	2000	想听的话，以后继续加油做好点吧。	2000						
259	1011002	0	80	IDLE	嗯，你之前制定战斗计划我看了，还不错，有进步。	2000	怎么，我夸你你还不开心吗？	2000	像在表扬小孩子……？可能……是习惯吧……	2000	没有，难道对我们来说，你不是小孩子？	2000				
260	1011002	0	100	IDLE	我对住的地方不挑剔，只要有能给我研究的工作台就行了。	2000	再说了，你不也在这里……	2000	咳。没有，你听错了，我什么都没说。	2000						
261	1011002	0	100	IDLE	你怎么没事就在我眼前晃悠……	2000	对于我们来说，你就算换了姿势睡觉把头发压歪了我们也能对比出来啊。	2000	……我的意思真的不是我每天都在扫描你……	2000						
262	1011002	0	100	IDLE	房间的布置怎么了吗？	2000	需要填充家具？	2000	对了，我在神威那儿发现了这个，应该能有点用吧？	2000						
263	1011002	0	100	IDLE	啊，指挥官。	2000	之前在研究提升装备性能的时候剩下了很多零件。	2000	我拿去回收的时候换回了一些这个。	2000	这应该是对你有用的东西吧？	2000				
301	1041002	0	10	IDLE	您好。	2000										
302	1041002	0	10	IDLE	嗯？	2000										
303	1041002	0	10	IDLE	想和我说什么？	2000										
304	1041002	0	10	IDLE	我现在没有心情去聆听你说话。	2000										
305	1041002	0	30	IDLE	您好。	2000										
306	1041002	0	30	IDLE	嗯？	2000										
307	1041002	0	30	IDLE	想和我说什么？	2000										
308	1041002	0	30	IDLE	我……很冷淡吗？	2000										
309	1041002	0	30	IDLE	我想我的弓箭需要保养了。	2000										
310	1041002	0	50	IDLE	有的时候，诚心也不一定有用。	2000										
311	1041002	0	50	IDLE	信仰是一种力量。	2000										
312	1041002	0	50	IDLE	这里似乎没有祈祷间。	2000										
313	1041002	0	50	IDLE	希望可以一直都安安静静地。	2000										
314	1041002	0	50	IDLE	我不喜欢太吵闹的环境。	2000										
315	1041002	0	80	IDLE	有的时候，诚心也不一定有用。	2000										
316	1041002	0	80	IDLE	信仰是一种力量。	2000										
317	1041002	0	80	IDLE	这里似乎没有祈祷间。	2000										
318	1041002	0	80	IDLE	我不喜欢太吵闹的环境。	2000										
319	1041002	0	100	IDLE	如果是指挥官，我很愿意与您交谈。	2000										
320	1041002	0	100	IDLE	信仰不需要依靠环境，在心里足矣。	2000										
321	1041002	0	100	IDLE	如果您有什么烦恼，可以向我倾诉。	2000										
322	1041002	0	100	IDLE	即使外面冰天雪地，这里也一定会很温暖。	2000										
323	1041002	0	100	IDLE	什么时候……才能再下雪呢？	2000										
324	1041002	0	30	IDLE	……	2000										
325	1041002	0	30	IDLE	怎么？	2000										
326	1041002	0	30	IDLE	唉。	2000										
327	1041002	0	30	IDLE	好吵……	2000										
328	1041002	0	30	IDLE	=-=	2000										
329	1041002	0	50	IDLE	……	2000										
330	1041002	0	50	IDLE	怎么？	2000										
331	1041002	0	50	IDLE	唉。	2000										
332	1041002	0	50	IDLE	好吵……	2000										
333	1041002	0	50	IDLE	=-=	2000										
334	1041002	0	80	IDLE	0-0	2000										
335	1041002	0	80	IDLE	您想听……圣歌吗？	2000										
336	1041002	0	80	IDLE	我一直在。	2000										
337	1041002	0	100	IDLE	0v0	2000										
338	1041002	0	100	IDLE	……	2000										
339	1041002	0	100	IDLE	您喜欢就好。	2000										
340	1041002	0	100	IDLE	很高兴在这遇见您。	2000										
341	1041002	0	100	IDLE	^_^	2000										
342	1041002	0	0	IDLE	也许构造体的肉体不需要休息	2000	但是构造体的精神是需要的。	2000	我听说人类的床铺是可以治愈身体与精神的存在？	2000						
343	1041002	0	0	IDLE	像雪一样呢……	2000										
344	1041002	0	0	IDLE	您来了，指挥官，工作不忙吗？	2000	我才刚执行完任务回来。	2000	如果您需要，我可以陪您坐在沙发上聊天休息。	2000						
345	1041002	0	0	IDLE	放松的状态下，可是可以聊很多事情的呢。	2000										
346	1041002	0	0	IDLE	弓箭是我非常重要的武器，必须好好保养才行。	2000	但是我经常使用的保养液似乎不见了……	2000	指挥官，您愿意帮我去柜子附近找找吗？	2000						
347	1041002	0	0	IDLE	十分感谢！	2000										
348	1041002	0	0	IDLE	……	2000	嗯？您问我在思考什么？	2000	让您费心了……我在考虑卡列尼娜的事。	2000	虽然她并不严格算是清理部队的人，但是我还是希望她能多听听我的话。	2000				
349	1041002	0	0	IDLE	您说得对，这种事儿得当面说清楚才行呢……	2000										
350	1041002	0	0	IDLE	怎么了指挥官？一直盯着我看。	2000	刘海？乱了吗？	2000	您帮我梳整齐吗？	2000	那就麻烦您了。	2000				
351	1041002	0	0	IDLE	谢谢、嗯……似乎有点让人不好意思。	2000										
352	1041002	0	0	IDLE	呼……	2000	啊，指挥官您好。	2000	是的，我刚执行完任务回来。	2000	不辛苦，这是构造体的责任……	2000	要给我……小小的表扬？	2000		
353	1041002	0	0	IDLE	好像疲劳都消失了呢……	2000										
354	1041002	0	0	IDLE	喜欢待在这里吗？	2000	嗯，毕竟指挥官和大家都在。	2000	你和其他构造体也会进行的互动？想和我也进行吗？	2000	当然没问题，‘摸摸头’这种互动是完全可以接受的。	2000				
355	1041002	0	0	IDLE	不过……能帮我问问其他构造体，他们互动完之后，会出现意识海升温的现象吗？	2000										
356	1041002	0	0	IDLE	您从丽芙那儿学到的治疗方法？	2000	可是我并没有需要治疗的地方。	2000	当做护理保养也行？	2000	好吧，那让我试试看吧，这种名为‘摸摸头’的治疗方法。	2000				
357	1041002	0	0	IDLE	嗯，我想一定是有用的——如果您这么相信的话。	2000										
358	1041002	0	80	IDLE	啊，这是我之前使用的刀？	2000	似乎是被打造成装饰品了。	2000	听说是因为见证了我的荣耀与伤痕……可那不过是我应当做的。	2000						
359	1041002	0	80	IDLE	我最宝贝的物品？	2000	不，不是弓箭……	2000	弓箭只是作为我重要的武器……	2000	呵呵……啊，没有，我确实有最宝贝的事物……	2000	不过，暂时还不能告诉您。	2000		
360	1041002	0	100	IDLE	我的信仰到底是什么？	2000	或许我曾经记得……	2000	但是现在来说，是我拥有的一切。	2000						
361	1041002	0	100	IDLE	如何看待死亡……？	2000	只是好奇啊……我还以为您……	2000	死亡是个很深奥的问题，我惧怕着它，也不畏惧它……	2000	如果您感兴趣，我们可以找时间好好地聊一下。	2000				
362	1041002	0	100	IDLE	您在苦恼些什么？	2000	嗯……我想我应该能帮上点忙。	2000	比如这个……您应该有用吧！	2000						
363	1041002	0	100	IDLE	指挥官，您现在有空吗？	2000	我从清理部队的伙伴那里收到了这个。	2000	但是我觉得是您更有用的东西。	2000						
401	1051001	0	10	IDLE	唔唔……别理我啦！	2000										
402	1051001	0	10	IDLE	你好烦哦~！	2000										
403	1051001	0	10	IDLE	干嘛啦！	2000										
404	1051001	0	10	IDLE	人家现在不是很想理你啦！	2000										
405	1051001	0	30	IDLE	唔唔……别理我啦！	2000										
406	1051001	0	30	IDLE	你好烦哦~！	2000										
407	1051001	0	30	IDLE	干嘛啦！	2000										
408	1051001	0	30	IDLE	人家现在不是很想理你啦！	2000										
409	1051001	0	30	IDLE	乖~乖~我现在没空~	2000										
410	1051001	0	50	IDLE	唔姆，你想和七实玩吗？	2000										
411	1051001	0	50	IDLE	七实有点想画画，这儿有纸和笔吗？	2000										
412	1051001	0	50	IDLE	要是人多一点就好啦！	2000										
413	1051001	0	50	IDLE	嗯嗯，还是挺有意思的嘛！	2000										
414	1051001	0	50	IDLE	放心啦~七实会乖——乖地待在这里不乱跑哒！	2000										
415	1051001	0	80	IDLE	唔姆，你想和七实玩吗？	2000										
416	1051001	0	80	IDLE	七实有点想画画，这儿有纸和笔吗？	2000										
417	1051001	0	80	IDLE	要是人多一点就好啦！	2000										
418	1051001	0	80	IDLE	放心啦~七实会乖——乖地待在这里不乱跑哒！	2000										
419	1051001	0	100	IDLE	七实好喜欢这里呀！	2000										
420	1051001	0	100	IDLE	指挥官和七实一起住在这里不好咩？	2000										
421	1051001	0	100	IDLE	七实想在这里安装一个超——大的夜视仪！	2000										
422	1051001	0	100	IDLE	在这里，说不定能观察到很多构造体不为人知的一面哦！	2000										
423	1051001	0	100	IDLE	指挥官~~你想不想~~让七实好好观察一下生活习性呀！	2000										
424	1051001	0	30	IDLE	唔姆……	2000										
425	1051001	0	30	IDLE	略略略！	2000										
426	1051001	0	30	IDLE	不要啦——	2000										
427	1051001	0	30	IDLE	什么事？	2000										
428	1051001	0	30	IDLE	哼！	2000										
429	1051001	0	50	IDLE	唔姆……	2000										
430	1051001	0	50	IDLE	略略略！	2000										
431	1051001	0	50	IDLE	不要啦——	2000										
432	1051001	0	50	IDLE	什么事？	2000										
433	1051001	0	50	IDLE	哼！	2000										
434	1051001	0	80	IDLE	啦啦~七实~啦啦~?	2000										
435	1051001	0	80	IDLE	嘿！嘿！Brother！	2000										
436	1051001	0	80	IDLE	要和七实玩儿吗！	2000										
437	1051001	0	100	IDLE	嘟噜嘟噜啪啪啪！	2000										
438	1051001	0	100	IDLE	七实唱歌给你听吧~	2000										
439	1051001	0	100	IDLE	盯——发现目标！	2000										
440	1051001	0	100	IDLE	嗨呀！	2000										
441	1051001	0	100	IDLE	o(*////▽////*)q	2000										
442	1051001	0	0	IDLE	指挥官指挥官！！	2000	我看到宿舍里有床铺！	2000	听说这是人类难以拒绝的物品，七实也想试试！	2000						
443	1051001	0	0	IDLE	哦……哦——！是很奇妙的触感呐！	2000										
444	1051001	0	0	IDLE	呜哇——和大个子们打了一天的架，好累哦！	2000	可是等会儿还得出去呢……	2000	指挥官~陪我在沙发上休息一会儿嘛！	2000						
445	1051001	0	0	IDLE	唔姆唔姆……坐着有点儿想睡觉……	2000										
446	1051001	0	0	IDLE	唔……去哪儿呢……	2000	啊指挥官，你有看见七实的玩具吗？	2000	哎呀，人家就是忘记放哪儿了嘛！	2000	帮七实去柜子那边看看可以吗？	2000				
447	1051001	0	0	IDLE	指挥官太厉害啦！谢谢指挥官！	2000										
448	1051001	0	0	IDLE	七实呀，最喜欢人多热闹的地方啦！	2000	所以指挥官有机会的话！	2000	把大家都喊来这里玩嘛！	2000						
449	1051001	0	0	IDLE	你答应了哦！我知道你一定答应了！Yeah！	2000										
450	1051001	0	0	IDLE	嘿！嘿——我躲——！	2000	啊！还是被指挥官抓到啦！	2000	可是我们是铁做的耶，你真的要弹我的脑门吗？	2000	不然，你就摸一摸七实的小脑阔吧！	2000				
451	1051001	0	0	IDLE	嘿嘿~这样对你我都好嘛~	2000										
452	1051001	0	0	IDLE	指挥官——指挥官——	2000	哎呀——我才不是在撒娇呢！	2000	咘咘——但是想摸摸头是真哒！	2000						
453	1051001	0	0	IDLE	唔姆，我只是很喜欢指挥官这样对我啦！	2000										
454	1051001	0	0	IDLE	啊啦啦？指挥官从丽芙小姐姐那里知道的治疗方法？	2000	那你等等——	2000	嗯？要去哪里？	2000	当然是去受点伤来给你治疗哇！	2000	诶？摸摸头？	2000		
455	1051001	0	0	IDLE	什么啊——原来这个方法就是摸摸头呀！	2000										
