Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
97904001	97904001				0.15	15	1	9	979040010								
97904002	97904002				0.15	15	1	9	979040020								
97904003	97904003				0.15	15	1	9	979040030								
97904004	97904004				0.15	15	1	9	979040040								
97904005	97904005				0.15	15	1	9	979040050								
97904006	97904006				0.15	15	1	9	979040060								
97904007	97904007				0.15	15	1	9	979040070								
97904008	97904008				0.15	15	1	9	979040080								
97904009	97904009				0.15	15	1	9	979040090								
97904010	97904010				0.15	15	1	9	979040100								
97904011	97904011				0.15	15	1	9	979040110								
97904012	97904012				0.15	15	1	9	979040120								
97904013	97904013				0.15	15	1	9	979040130								
97904101	97904101				0.15	15	1	9	979041010								
97904102	97904102				0.15	15	1	9	979041020								
97904103	97904103				0.15	15	1	9	979041030								
97904104	97904104				0.15	15	1	9	979041040								
97904105	97904105				0.15	15	1	9	979041050								
97904106	97904106				0.15	15	1	9	979041060								
97904107	97904107				0.15	15	1	9	979041070								
97904108	97904108				0.15	15	1	9	979041080								
97904109	97904109				0.15	15	1	9	979041090								
97904110	97904110				0.15	15	1	9	979041100								
97904401	97904401				0.15	15	1	9	979044010								
97904402	97904402				0.15	15	1	9	979044020								
97904403	97904403				0.15	15	1	9	979044030								
97904404	97904404				0.15	15	1	9	979044040								
97904405	97904405				0.15	15	1	9	979044050								
97904406	97904406				0.15	15	1	9	979044060								
97904407	97904407				0.15	15	1	9	979044070								
97904408	97904408				0.15	15	1	9	979044080								
97904409	97904409				0.15	15	1	9	979044090								
97904410	97904410				0.15	15	1	9	979044100								
97904411	97904411				0.15	15	1	9	979044110								
97904412	97904412				0.15	15	1	9	979044120								
97904413	97904413				0.15	15	1	9	979044130								
97904414	97904414				0.15	15	1	9	979044140								
97902201	97902201				0.15	15	1	9	979022010								
97902202	97902202				0.15	15	1	9	979022020								
97902203	97902203				0.15	15	1	9	979022030								
97902204	97902204				0.15	15	1	9	979022040								
97902205	97902205				0.15	15	1	9	979022050								
97902206	97902206				0.15	15	1	9	979022060								
97902207	97902207				0.15	15	1	9	979022070								
97902208	97902208				0.15	15	1	9	979022080								
97902209	97902209				0.15	15	1	9	979022090								
97902210	97902210				0.15	15	1	9	979022100								
97902211	97902211				0.15	15	1	9	979022110								
