Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
301008020	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008030	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008040	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008050	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008060	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008070	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008080	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008090	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008100	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008110	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008120	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008130	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008140	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008150	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
301008160	Scene00001Exb	30030101	PB1	PB2	PB3	PB4	PB5	S1	S1	S1	S1	S1	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb	Scene00001Exb
