Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
831116011	3	0.7	0.5		1	0.1	1	0.25	0.1	0.4	0.2	1	1	
831117011	1	0.8	0.5									1	0	
831117111	1	0.7	0.5									1	0	
831118011	1	1	0.5		8	0.1						1	0	
831119011	1	0.7	0.2									1	0	
831119021	2	0.7	0.2									1	0	
831119031	1	0.7	0.2									1	0	
831119041	2	0.7	0.2									1	0	
831119051	5	0.7	0.2									1		
831119061	2	0.7	0.2									1	0	
831119071	1	0.7	0.2									1	0	
831119081	6	0.7	0.2									1		
831119091	5	0.7	0.2									1		
831119101	2	0.7	0.2									1	0	
831119111	6	0.7	0.2									1		
831119121	3	0.7	0.2		20		1	0.25	0.1	0.4	0.2	1	1	0.2
831121011	3	0.7	0.5		8	0.1	1	0.25	0.1	0.4	0.2	1	1	
831127011	5	0.7	0.5		8	0.1						1		
831127021	3	0	0		30	0.2	0	0.25	0.1	-0.3	0.2	1	1	-60
831128031	5	0.7	0.2		8	0.3						1		
831060011	3	1	0.2		8	0.1	1.5	0.25	0.1	0.7	0.2	1	1	
831060021	3	0.5	0.2		50	0.3	0.8	0.25	0.1	0.2	0.2	1	1	-20
831061011	1	0.5	0.5		12	0.2						1	0	
831061021	1	0.5	0.5		12	0.2						1	0	
831061031	1	0.5	0.5		12	0.2						1	0	
831061041	1	0.5	0.5		12	0.2						1	0	
831061051	3	0.5	0.5		20	0.35	0.8	0.25	0.1	0.2	0.2	1	1	
831062011	5	0.5	0.2									1		
831062021	6	0.5	0.2									1		
831062031	5	0.5	0.2									1		
831062041	6	0.5	0.2									1		
831062051	3	0.8	0.2		11	0.8	1.5	0.25	0.1	0.5	0.2	1	1	
831063101	1	0.5	0.2									1	0	
831063111	1	0.5	0.2									1	0	
